id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_changes
0Ontg8IFYkZQVksolaj6ss,0.591,0.109,3,-17.975,1,0.0449,0.953,0.35700000000000004,0.0921,0.395,130.597,309813,4,11
4Mdo6FZj42vID4oDi6P4ZW,0.32799999999999996,0.0421,6,-22.933000000000003,1,0.0426,0.993,0.525,0.0964,0.179,52.793,323227,4,9
2Wh1Lm588xTmLnJiJzPJV2,0.49200000000000005,0.139,3,-17.164,1,0.0646,0.9329999999999999,0.165,0.10800000000000001,0.381,141.909,249387,4,10
21qbOwx9gLQoSY0O8KMMZm,0.532,0.195,9,-15.761,0,0.0391,0.956,0.00112,0.11900000000000001,0.473,128.423,139987,4,5
53Hnhi1w4WCuEniACsckUQ,0.36700000000000005,0.319,1,-13.363,1,0.0335,0.941,0.213,0.18100000000000002,0.32,65.775,146507,3,2
4BcPH3BcOhvBVc6JTPkXmh,0.385,0.4,4,-14.564,0,0.0705,0.868,0.8240000000000001,0.158,0.273,155.736,422960,4,12
35CBk1t9XWnNTSzxgW0asE,0.529,0.366,10,-20.141,0,0.0324,0.46399999999999997,0.7929999999999999,0.0784,0.6970000000000001,95.446,386827,4,6
5Yahc44Auy0ejmggBIOX92,0.6609999999999999,0.18100000000000002,0,-21.394000000000002,0,0.0378,0.736,0.127,0.0771,0.51,133.253,484067,4,15
09M03sSpuLnbPKS1VcaVvC,0.377,0.517,9,-11.056,0,0.0333,0.518,0.8220000000000001,0.11699999999999999,0.24600000000000002,136.416,377400,4,6
4IOftqfmL0IcnobRxH0Eao,0.43200000000000005,0.293,2,-20.155,1,0.0369,0.982,0.914,0.12,0.753,100.31700000000001,223120,4,4
7dHk7qKs87IEIb78a2nC8A,0.564,0.174,1,-18.913,1,0.0482,0.7809999999999999,0.8190000000000001,0.0989,0.5660000000000001,114.35600000000001,301733,4,10
6wRHDjU34paTEOSAS9hahg,0.45399999999999996,0.519,7,-16.521,0,0.0422,0.777,0.32,0.878,0.772,117.71,472333,4,14
0UqZYR9zG5EyB349GDNoiV,0.511,0.27399999999999997,9,-15.894,0,0.047,0.721,0.8590000000000001,0.10300000000000001,0.565,108.602,366000,4,13
7dtLSLvECLefnoDIzsb1rP,0.575,0.265,8,-18.705,1,0.0502,0.524,0.755,0.045,0.386,75.074,369800,4,12
3pJrrkEGZ7IQIC67PeEASi,0.45299999999999996,0.239,7,-16.820999999999998,1,0.0399,0.917,0.899,0.08,0.342,128.44899999999998,249280,4,6
63Ql2zSLiBryLRPihaUToK,0.78,0.695,5,-10.905999999999999,0,0.0539,0.0412,0.0036,0.0345,0.887,116.12200000000001,306453,4,8
6BrQQdlhwUkvVxXp5YVpJV,0.7809999999999999,0.8240000000000001,0,-7.202000000000001,1,0.0625,0.151,0.00223,0.0526,0.9420000000000001,114.446,293747,4,7
1NUwc8bYlySCB3nuwCBYC1,0.589,0.21,5,-15.708,1,0.037000000000000005,0.397,4.11e-06,0.11900000000000001,0.145,112.23700000000001,309253,4,12
5Sx6YbX90zSYNPlzlpfklW,0.807,0.664,0,-11.96,0,0.0445,0.05,0.00385,0.46299999999999997,0.938,115.186,273373,4,8
1hfM5Sj9LaLW54m7Ihtpuy,0.733,0.595,9,-12.075999999999999,0,0.0438,0.0874,0.0028,0.306,0.9620000000000001,117.92,231840,4,8
5AEhylYGbvBP3Q2pzHCYPh,0.7809999999999999,0.6409999999999999,6,-11.877,0,0.0319,0.121,2.8000000000000003e-05,0.136,0.9640000000000001,114.066,273173,4,5
4nP7EUjOcnVhyhsFWdI4Qk,0.7809999999999999,0.841,11,-6.571000000000001,0,0.0698,0.0484,0.00358,0.0451,0.922,116.318,298373,4,8
4agZ34LJC2K1jWerHzot6B,0.6579999999999999,0.774,11,-8.012,0,0.0705,0.113,0.00285,0.779,0.941,119.96799999999999,112091,4,3
5zTSpy8JYqYUUQ65cbnqmd,0.695,0.927,2,-10.4,0,0.0499,0.27699999999999997,0.331,0.153,0.9440000000000001,116.145,282027,4,9
3OpChyNAEPZqLagcvKOAyy,0.826,0.628,6,-13.839,1,0.0546,0.073,4.28e-05,0.302,0.774,114.861,312547,4,11
6B71GKmm2ogxd8uhpsMr9n,0.7340000000000001,0.784,7,-5.84,1,0.0527,0.19,3.75e-06,0.621,0.963,123.086,286667,4,8
1gQPqkrPZ1RypZvSYEAygs,0.647,0.818,1,-6.1739999999999995,0,0.051,0.155,8.18e-06,0.166,0.9079999999999999,122.552,233213,4,12
3UIrjB1DBYNFWGQSPzcv6f,0.82,0.73,7,-5.771,1,0.0715,0.162,0.000454,0.184,0.9420000000000001,123.367,586947,4,22
79STtcr7TWvQ5ab9aixtVI,0.691,0.8029999999999999,9,-5.745,1,0.0736,0.163,2.62e-05,0.184,0.81,120.804,405107,4,13
1YaK2hxBcOHFQXKfeSA3Oh,0.69,0.785,6,-5.5489999999999995,0,0.12300000000000001,0.134,5.25e-05,0.353,0.826,120.09200000000001,386053,4,14
5UToj1jQ4Qq2QFxBW0aDWD,0.604,0.7829999999999999,2,-5.327999999999999,1,0.102,0.0329,0.541,0.363,0.823,121.259,316080,4,14
5bIPCke6GiZqGAtSzqcTCM,0.728,0.662,8,-6.687,0,0.0616,0.0434,8.209999999999999e-05,0.308,0.87,120.52,415600,4,11
3KYvsHPPaGgfELsRpD6332,0.574,0.773,2,-5.662999999999999,0,0.0926,0.0174,0.0257,0.451,0.919,123.447,273443,4,8
7EJcVB3ifS0qFcFGOpdLCu,0.48200000000000004,0.8109999999999999,8,-5.0,0,0.221,0.0481,4.79e-06,0.21899999999999997,0.7609999999999999,123.33200000000001,467200,4,18
3f3Sjk4GInpZpT1ECdNI5B,0.48700000000000004,0.784,1,-6.596,0,0.111,0.182,1.16e-06,0.41600000000000004,0.723,122.37100000000001,401000,4,11
6O7pihLJgeqxUnG7u9oYL2,0.557,0.978,0,-3.965,1,0.0493,0.000393,4.42e-06,0.287,0.499,149.887,154907,4,2
35ZmCVnfYRdK1iLGCxNhMa,0.428,0.9790000000000001,1,-2.929,1,0.225,7.04e-05,0.0,0.129,0.292,104.84,171107,4,3
7r7NIoBZynrYIKZnIS5Z1Q,0.46,0.98,0,-2.55,1,0.0446,0.0006730000000000001,0.00355,0.4,0.72,150.061,218760,4,6
6uOzYMGucTA0MAFwS2FNB2,0.551,0.982,7,-5.207999999999999,1,0.0898,8.690000000000001e-05,0.00037999999999999997,0.21899999999999997,0.491,138.064,204627,4,9
38i5zDVbBEZNxnHGsto6kn,0.617,0.9259999999999999,10,-4.4910000000000005,1,0.0509,1.17e-05,0.0971,0.14300000000000002,0.61,125.01799999999999,225400,4,6
22yW9zEVazCKjN2wJgRiX3,0.609,0.995,2,-2.7739999999999996,0,0.0826,0.00379,0.00206,0.0479,0.184,126.814,183693,4,6
6kJb4WaCuc4wLBIkSJUY3n,0.575,0.9420000000000001,0,-7.492999999999999,0,0.0571,0.000231,0.672,0.0696,0.401,130.056,259800,4,11
6doZryBQYC5hQJdx1lyc2W,0.58,0.9590000000000001,1,-5.593999999999999,1,0.0494,0.00126,0.233,0.131,0.8170000000000001,91.421,220133,4,6
1GwiQCsJ0wEtzQTnblUSnH,0.518,0.9840000000000001,8,-3.2460000000000004,1,0.0621,1.66e-05,0.000614,0.485,0.41600000000000004,120.01799999999999,231240,4,6
4fQIMU0neeR5XlQp0ol1c9,0.613,0.995,3,-1.032,1,0.124,0.0119,0.00016299999999999998,0.34,0.28800000000000003,134.023,165960,4,6
3uG4ygD1bIP3YspJm9N4KO,0.53,0.51,8,-11.052999999999999,0,0.187,0.596,0.0,0.0712,0.8079999999999999,201.59400000000002,139813,4,5
7GJHKjgG9MZEAbTc0xCN7K,0.768,0.491,9,-10.628,1,0.033,0.42100000000000004,0.0,0.114,0.955,102.802,148400,4,5
4qhrdC6hJq34qNUt0bV4gL,0.7240000000000001,0.484,8,-14.334000000000001,1,0.0335,0.275,3.31e-06,0.0535,0.728,103.20100000000001,137333,4,1
758chcDK6L0n6vrtMqmWv5,0.573,0.6859999999999999,5,-8.323,1,0.0487,0.606,0.0,0.726,0.7929999999999999,104.501,143893,4,1
25JMoT6gPmQo12PoFiJhRo,0.722,0.759,2,-9.984,1,0.146,0.5820000000000001,0.0,0.805,0.9259999999999999,120.68700000000001,97840,4,3
7tDazHxWRxunXSloWkHIgN,0.638,0.34700000000000003,7,-11.033,1,0.027999999999999997,0.775,0.0,0.0981,0.768,102.25200000000001,133533,4,4
5chgh1VjeoIaL5qqwz3ZqK,0.7490000000000001,0.54,5,-9.746,1,0.0354,0.6709999999999999,0.0,0.138,0.917,99.204,173893,4,5
6dmulzMF20DCGXYhjXdOzb,0.615,0.38,10,-14.325999999999999,1,0.0249,0.713,0.0,0.0906,0.825,95.34700000000001,172067,4,5
021NX6B96qLt907c3zZday,0.505,0.406,5,-12.630999999999998,1,0.0365,0.5770000000000001,0.0,0.27699999999999997,0.762,170.662,160467,4,5
2C490r65zAhnsRM7jL1JLc,0.802,0.595,2,-8.855,1,0.039,0.725,4.79e-06,0.301,0.862,123.52799999999999,106107,4,0
5oZOIccY1j4HxVel0rpe9a,0.9309999999999999,0.409,10,-14.068,1,0.10099999999999999,0.0341,7.42e-06,0.0628,0.653,118.2,323760,4,10
41hZVfnd7pqdlzvXhA7Nhl,0.7440000000000001,0.532,9,-12.123,0,0.16399999999999998,0.0187,0.0,0.0555,0.818,127.72399999999999,223960,4,6
6nLASCk64Sz9iKDdBHY9Sz,0.8590000000000001,0.6679999999999999,8,-7.23,0,0.0463,0.026000000000000002,7.28e-06,0.298,0.958,111.493,270520,4,5
3ciMXKwXlLCFcQCyhKblZs,0.833,0.575,4,-9.341000000000001,0,0.23800000000000002,0.23199999999999998,0.0,0.139,0.807,78.689,299947,4,7
6PbtTwGUPPbnT7nRTA1gS3,0.7070000000000001,0.716,10,-8.962,0,0.0879,0.057,4.25e-06,0.36,0.966,154.118,222600,4,5
7cxJUcO4HTrJ2jniaKOAaw,0.866,0.56,5,-9.847999999999999,0,0.0501,0.0574,0.0,0.0825,0.961,140.484,245787,4,7
0wqEjeBH97VfKHborK6h0P,0.785,0.63,6,-9.623,0,0.136,0.14800000000000002,0.0,0.139,0.7559999999999999,77.311,345400,4,9
3F5kU8RFgfqNJkK20FWJqb,0.865,0.53,6,-10.87,0,0.129,0.0987,0.000172,0.109,0.81,79.949,270760,4,7
2dhjcpYf0PW1tG54wAHXTU,0.818,0.613,11,-6.727,0,0.0629,0.0978,0.000361,0.0762,0.97,153.391,268667,4,2
2Ovunu5CefrYY6Ovk2lqUd,0.792,0.542,4,-9.192,0,0.0884,0.00165,0.00010800000000000001,0.0588,0.8590000000000001,164.922,293400,4,7
0QTITeLFPONXy8qzJQk4Kt,0.32299999999999995,0.5770000000000001,6,-7.237,1,0.0392,0.0413,0.0352,0.0704,0.11699999999999999,174.13,309187,4,8
2GeCfHlX5hfFKcy1aICNwR,0.36200000000000004,0.648,1,-9.708,1,0.0397,0.0139,0.111,0.0882,0.441,72.01899999999999,306560,4,5
2fvObZjCzCF57MKmn1ePPO,0.413,0.589,0,-10.764000000000001,0,0.0359,0.0033299999999999996,0.114,0.128,0.17600000000000002,137.138,392400,4,5
7LnOGZ7UyhcBUTLklsOHy3,0.302,0.396,5,-9.907,1,0.03,0.0871,0.0015199999999999999,0.0786,0.0831,83.45100000000001,256320,4,7
1SshF5OGKLcYxSJVJdkVbp,0.597,0.745,1,-10.308,1,0.0398,0.000199,0.7709999999999999,0.071,0.624,135.389,381533,4,5
3qcy1Km9uBeKEn57oqPgD8,0.506,0.8740000000000001,1,-4.867,1,0.0522,0.000356,0.0671,0.165,0.555,153.076,307885,4,11
4vaFXU78U4Y1n8H7OtkgFj,0.336,0.292,8,-11.718,1,0.03,0.501,6.48e-05,0.0878,0.11699999999999999,138.21200000000002,349107,4,9
2FgnY6eWpg1VDzUT3JRKeM,0.327,0.7759999999999999,1,-8.353,1,0.0555,0.00634,0.00021,0.159,0.245,128.797,412773,4,4
3tVxl0pq06Ie9bLmwHiJnb,0.498,0.722,7,-9.502,0,0.0737,0.000109,0.017,0.9570000000000001,0.49,109.0,344906,4,9
5vxCtMjRzd1WqypZC931ei,0.531,0.8690000000000001,5,-7.707999999999999,1,0.0459,0.000663,0.0,0.396,0.609,144.982,223613,4,6
1I7zHEdDx8Ny5RxzYPqsU2,0.523,0.758,2,-9.81,1,0.0403,0.133,0.0,0.0952,0.7659999999999999,135.437,277267,4,2
2BstRQGodshjGpeDGQiNgo,0.6829999999999999,0.551,2,-10.164,0,0.0315,0.247,2.12e-05,0.0471,0.9620000000000001,124.585,356600,4,12
0s1aSsYlLIEiy16LjFWbdp,0.631,0.354,1,-11.112,1,0.0313,0.795,0.00010700000000000001,0.0879,0.522,73.007,188693,4,6
18a9EGG4xhRELv7bgAw5hb,0.654,0.475,2,-13.524000000000001,1,0.0385,0.54,7.15e-05,0.0919,0.611,116.04,272627,4,9
1tjK9HhmpEfk0ijyIKsoUk,0.958,0.364,2,-11.1,1,0.0512,0.07,0.0031,0.0297,0.758,119.666,308973,4,3
7Hx2EA4wGaxtsiZCVVLV1i,0.7509999999999999,0.5720000000000001,0,-12.324000000000002,1,0.0388,0.48100000000000004,0.000532,0.105,0.58,115.839,456640,4,17
5DQAHkO9U4IZIombHefcqK,0.8059999999999999,0.573,0,-11.017000000000001,1,0.0317,0.066,0.000221,0.152,0.951,116.965,240293,4,5
7BVIm4yj3PQ6MwTPwcjka6,0.6859999999999999,0.42100000000000004,2,-14.909,1,0.043,0.65,0.0,0.0792,0.5379999999999999,80.21300000000001,188147,4,0
2TNJMzB30nuEpww7EOx75L,0.725,0.65,7,-10.414000000000001,1,0.0591,0.326,0.00036899999999999997,0.0518,0.953,125.03200000000001,346467,4,9
4usVYcPlxRgRet6YashdCJ,0.619,0.43799999999999994,3,-13.139000000000001,1,0.0359,0.528,0.000869,0.0623,0.541,73.122,208093,4,7
4EUlszQIxlPwiHJ6e6j6Gy,0.732,0.5539999999999999,11,-13.552999999999999,1,0.0336,0.369,1.48e-06,0.0762,0.746,114.045,325173,4,3
50qJmnDnW0CrlZBV4ryxln,0.424,0.41700000000000004,5,-9.842,1,0.0483,0.536,1.28e-06,0.155,0.32,100.01700000000001,333187,3,7
2x70Hd0rEY179ngworSDdO,0.599,0.6970000000000001,10,-7.933,0,0.0466,0.292,0.00644,0.0629,0.823,102.594,245827,4,7
1f14Tz6xCm7CoGcXykDX2A,0.469,0.473,0,-11.501,1,0.0328,0.494,0.0,0.0921,0.22899999999999998,123.12899999999999,302200,4,9
0c6n4fKQft2pha5hS8rCNm,0.603,0.6559999999999999,10,-6.266,1,0.0374,0.713,0.00215,0.259,0.626,143.865,234467,4,6
5Xhuzq5TT6r7T5KOWZOi18,0.535,0.574,5,-10.880999999999998,1,0.0762,0.5379999999999999,0.0,0.0892,0.596,156.091,327067,4,13
5ffEV8iTa60EPtnFlMGFLb,0.777,0.524,5,-13.673,1,0.0533,0.102,0.0514,0.0536,0.885,118.04700000000001,360093,4,9
7ikuX6GAuWaT5SAZytkBRi,0.7509999999999999,0.561,1,-12.370999999999999,1,0.0421,0.177,0.000169,0.478,0.61,107.219,277307,4,9
1MHdcpB3hN2QdM2NejJxg9,0.64,0.446,10,-12.235,1,0.0618,0.6609999999999999,0.0013599999999999999,0.259,0.644,143.596,394600,4,11
7IK5aGFxQ0N8cOsH9wjI74,0.7090000000000001,0.46,10,-13.295,0,0.054000000000000006,0.0399,0.213,0.0369,0.878,103.29899999999999,483360,4,10
0Vth3l4XAo8hNYmxjzhr2y,0.5660000000000001,0.466,11,-10.267999999999999,1,0.0279,0.7659999999999999,0.0005110000000000001,0.10400000000000001,0.588,101.73899999999999,181893,4,3
7FN4IEA5O64DjkC18jpDih,0.5379999999999999,0.354,5,-10.128,1,0.0255,0.86,0.0,0.622,0.285,95.306,252892,4,12
2wBblZ0wyRVjSVKQrNwSFx,0.428,0.39899999999999997,7,-10.41,1,0.0327,0.183,0.000147,0.331,0.231,179.304,253867,4,7
41A1eR06c1MIZwkfkME4z2,0.41700000000000004,0.0518,3,-17.5,1,0.0414,0.82,1.81e-06,0.136,0.21,102.70100000000001,261867,3,5
5AHjRKFCVUaRClF2Oxx8Ld,0.619,0.534,8,-8.87,1,0.0353,0.565,5.42e-05,0.0864,0.721,129.267,192973,4,7
1bf5hQewQ9xQ6KOo3EWFA9,0.348,0.449,6,-10.409,1,0.0291,0.727,0.152,0.106,0.447,161.062,210400,4,0
71fy2m4JJnqXMMWZHs3W8v,0.47,0.29600000000000004,11,-10.324000000000002,1,0.0283,0.7959999999999999,0.00119,0.0667,0.359,131.832,230773,4,6
3gu5zvIOLfLaUumOTegXse,0.33799999999999997,0.373,10,-8.642999999999999,1,0.0314,0.7829999999999999,0.000193,0.10800000000000001,0.193,69.541,184544,4,1
7xKkmMcAQaGGbCvpXaxlQy,0.669,0.409,9,-10.767999999999999,1,0.0524,0.648,3.53e-05,0.0748,0.499,73.218,229720,4,6
48HOqZdvD8SxSHaJzyD4LV,0.457,0.20600000000000002,2,-13.720999999999998,1,0.0299,0.872,0.11199999999999999,0.0986,0.188,140.132,199947,3,0
0iSBeKGfZPnbEacqYFmxw6,0.653,0.54,7,-10.115,1,0.0345,0.139,0.5870000000000001,0.17800000000000002,0.607,96.12700000000001,354467,4,8
3NNkJwiHucP5QyUEAIMXra,0.5670000000000001,0.65,0,-6.9239999999999995,1,0.0325,0.0281,4.03e-06,0.107,0.146,97.279,185587,4,7
1NwSBE0JGYzHgAytuZdIiO,0.526,0.6579999999999999,7,-12.379000000000001,1,0.0345,0.0613,3.42e-06,0.33899999999999997,0.45,80.741,165520,4,4
28WOPgOKgwSIs9JLjpRbeA,0.6709999999999999,0.24100000000000002,7,-12.758,1,0.0622,0.8740000000000001,0.000171,0.135,0.598,154.66899999999998,424227,4,10
6VyuVYEJnZmlEQ5GT9LQvT,0.5529999999999999,0.767,7,-9.877,1,0.0311,0.19,0.0036899999999999997,0.40299999999999997,0.685,80.514,172533,4,4
0Fjg91vuM3ZY1K7HccJAnJ,0.524,0.778,0,-9.769,1,0.0363,0.0078,3.77e-05,0.11699999999999999,0.551,78.223,241000,4,9
076QGYUfb6olEKWsyBLXju,0.586,0.7759999999999999,8,-9.59,1,0.0525,0.0611,0.0577,0.28,0.7759999999999999,80.04899999999999,206893,4,8
6Wi0DHWomfgBLoBo14yyDp,0.551,0.531,2,-9.054,1,0.0495,0.007209999999999999,0.000868,0.135,0.546,82.36,667973,4,12
6pvsoaT0kRCdIkOiZs8hqV,0.556,0.384,2,-15.674000000000001,1,0.0297,0.245,0.000552,0.135,0.41100000000000003,79.404,180960,4,4
4jEQO6oTTPRafYh0AHyQ9h,0.49700000000000005,0.782,9,-9.736,1,0.0876,0.0722,0.0,0.266,0.569,85.43700000000001,182133,4,7
3lN8PP6R2IxbLP05QpYXng,0.439,0.737,2,-12.054,1,0.115,0.273,0.28,0.228,0.5329999999999999,145.942,212893,4,10
4c4jJJoaiY21t2TyRZgdWS,0.64,0.6509999999999999,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.8009999999999999,111.676,271573,4,7
29HbMTL672MugzhklYvStz,0.474,0.382,0,-13.290999999999999,1,0.0252,0.222,0.0195,0.149,0.69,80.8,352907,4,5
4hXFaRVHANKX0kuieBB3qq,0.539,0.429,8,-15.279000000000002,1,0.0382,0.496,5.73e-06,0.39799999999999996,0.609,75.479,342187,4,9
5HrH5NArWK3oOm5sopaleg,0.364,0.426,11,-12.52,1,0.027999999999999997,0.529,0.218,0.16,0.33299999999999996,80.03,347693,3,6
6ZwiZCUhgWFFye4Yo0HWyP,0.419,0.7440000000000001,9,-7.375,0,0.0561,0.10400000000000001,1.87e-05,0.125,0.755,173.956,249853,4,9
0pzyXz7RlY6l4Uw37m106H,0.467,0.7,9,-12.519,1,0.0571,0.52,0.0009710000000000001,0.564,0.489,77.82,243133,4,2
0iRXdt6ZP8hFnzdUxymSBO,0.248,0.59,2,-12.81,1,0.0706,0.132,0.129,0.158,0.494,172.797,315707,3,8
3zptHVy08pFqDyfvLFA0wE,0.573,0.624,2,-12.328,1,0.0359,0.29600000000000004,0.000193,0.0858,0.596,94.366,234027,4,5
0uE47KQdgsiyqKQkcDh5lz,0.615,0.695,7,-12.252,1,0.0399,0.253,0.833,0.325,0.932,122.178,168560,4,4
7Ed6BkggCS2KaKY5YlINaF,0.613,0.8420000000000001,10,-4.332,0,0.21899999999999997,0.0157,0.0,0.23,0.645,169.917,238726,4,11
75scDPqGs75FotglJSoOI2,0.606,0.848,11,-3.952,1,0.184,0.0114,1.06e-06,0.20600000000000002,0.54,170.01,307676,4,10
3EmmCZoqpWOTY1g2GBwJoR,0.647,0.932,11,-3.515,1,0.0824,0.0038299999999999996,1.5e-06,0.0574,0.374,114.991,198774,4,5
17bkwgLoC3N53jSksfllYX,0.698,0.875,11,-4.665,1,0.0824,0.00557,1.88e-06,0.0618,0.39,115.012,198281,4,8
0ftAX4mbuRx6Wr6PvpAIZs,0.637,0.778,5,-3.642,0,0.0706,0.0248,0.0,0.228,0.28600000000000003,103.09299999999999,188738,4,7
15tPd1IdPIwBhMn7UByEdV,0.605,0.9640000000000001,8,-4.713,1,0.033,0.00016,0.611,0.858,0.078,127.93,157031,4,7
5EjteSNTqatIHXgMEFhfFC,0.624,0.8190000000000001,3,-2.8569999999999998,0,0.0496,0.0772,0.00028700000000000004,0.282,0.638,109.759,179094,4,9
5mAxA6Q1SIym6dPNiFLUyd,0.545,0.865,6,-2.6010000000000004,0,0.0522,0.0724,4.79e-06,0.919,0.332,89.992,205333,4,6
0VU5k3vCrpqDgUygMjiFYj,0.385,0.59,7,-15.472000000000001,1,0.04,0.0188,4.23e-05,0.0556,0.765,157.797,269920,4,4
1KnilWyiAb1Jwa9QJXZGMN,0.42100000000000004,0.946,2,-5.101,1,0.0767,0.24,0.00255,0.504,0.848,169.71200000000002,185000,4,1
62ZRHYSOIT9WeZnz18kTHS,0.664,0.49,7,-15.46,1,0.0357,0.255,0.0,0.0734,0.937,165.542,155267,4,3
7fF6Af2M3vL4IUtE8cMy6G,0.529,0.792,0,-5.482,1,0.0298,0.000113,2.1600000000000003e-05,0.23199999999999998,0.716,119.262,176347,4,1
7aXK1UkGw6bDc2zr4YUpdJ,0.467,0.915,7,-4.441,1,0.0448,0.00468,0.0,0.0756,0.85,140.185,161053,4,2
2qkyslAcJeILgVS0aIib2U,0.462,0.725,9,-5.97,1,0.0325,0.41100000000000003,0.375,0.16699999999999998,0.86,144.523,207840,4,7
2v3nynu1cT6Pee5ns1470B,0.48200000000000004,0.754,4,-5.587000000000001,1,0.0365,0.00011,0.265,0.161,0.135,112.81299999999999,253000,4,5
6zvGluRPhlmtPsK8nPtgCK,0.547,0.504,9,-10.093,1,0.032,0.789,0.0799,0.27399999999999997,0.7659999999999999,150.769,247307,4,6
3RWYPQpOdC4YrZJCrFWjZi,0.47100000000000003,0.11800000000000001,0,-16.282,1,0.031,0.6859999999999999,0.0694,0.131,0.21100000000000002,154.225,297160,4,0
6f5yMTESpEdHEWhA6PxsaF,0.684,0.408,7,-14.905999999999999,1,0.0265,0.355,0.000325,0.0851,0.618,105.509,229067,4,5
5e23UWZ7EnWeWkl4AnQb9p,0.42200000000000004,0.23,7,-15.005999999999998,1,0.0338,0.772,0.0,0.134,0.153,62.788999999999994,282293,4,5
2ndxdCNJWG7fQ3IziEFQNI,0.436,0.0646,9,-21.258000000000003,1,0.0426,0.9890000000000001,0.8959999999999999,0.11199999999999999,0.15,119.693,230560,4,10
5YFoQIWwxw1P2AxqFnHLVD,0.619,0.195,5,-15.379000000000001,1,0.037000000000000005,0.8959999999999999,0.0,0.28600000000000003,0.547,91.56200000000001,143693,4,4
1xLJk7EGOOxiElX2KiHeiN,0.536,0.174,10,-14.424000000000001,1,0.0307,0.867,0.0,0.11599999999999999,0.337,174.71900000000002,203840,4,2
5XmUeWqVf9b8y3584efyp8,0.423,0.081,9,-21.048000000000002,1,0.0291,0.862,0.0,0.24,0.183,72.916,265840,3,8
0U96Eb5MoIcv9SvnjULyYO,0.368,0.166,5,-15.220999999999998,1,0.0362,0.873,0.0,0.121,0.47600000000000003,169.875,158307,4,4
09jHwlpRcxmFUj2cjYh4iF,0.768,0.434,2,-13.512,1,0.0442,0.597,0.0,0.348,0.675,99.844,134160,4,3
02R5R7WWbhUqdQ9B84ZaAG,0.649,0.256,2,-14.179,1,0.0356,0.733,1.11e-05,0.111,0.488,116.458,129173,4,0
4OWkTpnfB48ykpupXSbZXD,0.226,0.0563,2,-20.185,1,0.0323,0.83,4.35e-06,0.121,0.13,76.477,283933,4,5
6UqRwZMQyLwsN0ra6JjSEr,0.35600000000000004,0.15,3,-19.041,1,0.0328,0.623,0.0,0.21,0.23600000000000002,136.025,181333,4,6
4mpUaApNea2QhQshM4xyr4,0.669,0.861,2,-3.5469999999999997,1,0.0929,0.0273,0.0,0.0586,0.72,133.82,220187,4,6
0eHT8N5YQglv8cYYizXvSw,0.565,0.5,7,-8.822000000000001,1,0.031,0.452,0.0,0.13699999999999998,0.242,70.984,210933,4,3
1dXUWskP4zy7Inqpfy5hf6,0.512,0.532,0,-3.28,1,0.0301,0.475,0.0,0.0993,0.256,147.47299999999998,219267,4,2
54BOq06jkbhTs2Cq1zx5eQ,0.6829999999999999,0.818,9,-2.761,1,0.037000000000000005,0.0811,0.0,0.0888,0.7879999999999999,121.994,186387,4,0
4GEh4qMbutwBGZ97aVKftY,0.556,0.61,2,-5.962999999999999,1,0.0271,0.0662,0.0,0.11,0.188,141.811,218373,4,2
6k2CKZk2h4aHoMLMhijWHy,0.652,0.691,8,-5.0169999999999995,1,0.0606,0.191,0.0,0.0856,0.5820000000000001,88.94200000000001,183013,4,4
1ATnyFG1jjqlaoWZBj9Qua,0.36700000000000005,0.396,5,-9.996,1,0.0272,0.0758,9.7e-05,0.12,0.171,171.843,274293,4,8
6cYgHLp1daka1Frs8s2YtV,0.522,0.311,7,-9.31,1,0.0276,0.86,1.79e-06,0.126,0.55,142.143,200373,4,0
1l4vwwg8LONV3KgJAjcBQB,0.46299999999999997,0.73,11,-3.114,1,0.032,0.135,0.0,0.0901,0.38799999999999996,132.001,207533,4,1
4zwm4KQqICRe5e8DJFoHT5,0.7,0.905,1,-2.49,1,0.0428,0.0239,0.0,0.0865,0.932,109.90899999999999,214413,4,6
1bp2IO61zbQrbWNmKKxg3f,0.424,0.446,5,-9.618,1,0.0525,0.39399999999999996,3.78e-06,0.16,0.794,165.158,264504,4,1
3e0FzZjTXOUtiJGSClOBrI,0.528,0.737,9,-12.703,0,0.121,0.626,0.00911,0.325,0.632,99.361,282693,4,3
1ZhrREyOOeFV6TxDOyiPwu,0.5710000000000001,0.633,0,-12.942,1,0.0475,0.0504,1.64e-06,0.171,0.857,98.412,170173,4,2
2zI3bUYn2pcF27of6i2oqK,0.574,0.664,5,-11.5,1,0.0346,0.0737,0.0,0.22,0.9359999999999999,122.956,215667,4,7
6FKU84JHM1lbiy5Dx0Dyqd,0.41700000000000004,0.33899999999999997,10,-13.487,1,0.0819,0.45399999999999996,2.26e-05,0.135,0.7190000000000001,165.451,217800,4,6
2E2ZVy2fxslpAUgbb4zu84,0.7909999999999999,0.535,9,-13.261,0,0.0355,0.0749,1.96e-06,0.156,0.963,127.488,308373,4,3
1orVKbp6vqtfAPOmvRofVq,0.6940000000000001,0.578,4,-11.309000000000001,1,0.0713,0.31,0.0,0.179,0.907,122.446,187067,4,4
4F01HOLdVKrIfH6LwOi07f,0.6709999999999999,0.6709999999999999,10,-11.894,1,0.0558,0.00589,0.0067599999999999995,0.27699999999999997,0.7070000000000001,131.329,209800,4,8
