,g_song_id,writer_id,writer_name
33104,765825,405094,Noel Regney
33105,765828,358,Mary J. Blige
33106,765828,992407,Bruce Miller
33107,765833,6628,Brian McKnight
33108,765839,6628,Brian McKnight
33109,765847,6628,Brian McKnight
33110,765849,6628,Brian McKnight
33111,765874,993385,John Freeman Young
33112,765874,1044688,Franz Xaver Gruber
33113,765874,987840,Joseph Mohr
33114,765878,412388,Hal David
33115,765878,73335,Burt Bacharach
33116,765894,6628,Brian McKnight
33117,765910,6628,Brian McKnight
33118,765933,49407,Carole King
33119,765933,409439,Gerry Goffin
33120,765939,358,Mary J. Blige
33121,765959,6628,Brian McKnight
33122,765962,6628,Brian McKnight
33123,765974,649616,Henry Onorati
33124,765974,649617,Harry Simeone
33125,765974,32617,Katherine Kennicott Davis
33126,765993,6628,Brian McKnight
33127,765998,6628,Brian McKnight
33128,766000,5898,Rico Love
33129,766000,27602,Pierre Medor
33130,766007,10461,Danja
33131,766007,1039051,M. Aracia
33132,766007,358,Mary J. Blige
33133,766007,2341,Kevin Cossom
33134,766009,7031,Luther Vandross
33135,766027,6628,Brian McKnight
33136,766030,295,DJ Jazzy Jeff
33137,766030,1148,Will Smith
33138,766034,358,Mary J. Blige
33139,766034,682,Faith Evans
33140,766034,33268,Chucky Thompson
33141,766034,82,Puff Daddy
33142,766034,121721,Herb Middleton
33143,766034,8585,Big Bub
33144,766073,100915,Midge Ure
33145,766073,100916,Bob Geldof
33146,766080,181,Bob Dylan
33147,766085,358,Mary J. Blige
33148,766085,14868,Priscilla Renea
33149,766085,29322,Jerry Duplessis
33150,766087,6628,Brian McKnight
33151,766098,4,Lil Wayne
33152,766126,6628,Brian McKnight
33153,766128,6628,Brian McKnight
33154,766131,6628,Brian McKnight
33155,766133,358,Mary J. Blige
33156,766133,3719,Barry White
33157,766133,1086988,Majid Hasan
33158,766133,1086987,Sean Foote
33159,766133,61785,Tom Brock
33160,766133,219187,Robert Taylor
33161,766152,358,Mary J. Blige
33162,766178,6628,Brian McKnight
33163,766186,1631,Kid Ink
33164,766188,6628,Brian McKnight
33165,766193,34392,Leon Huff
33166,766193,41465,Kenneth Gamble
33167,766193,550007,Al Sherrod Lambert
33168,766193,27502,Eric Hudson
33169,766193,86311,Crystal Nicole
33170,766193,358,Mary J. Blige
33171,766194,20503,Young Thug
33172,766194,339721,Wheezy
33173,766195,6628,Brian McKnight
33174,766217,679,Sting
33175,766230,6628,Brian McKnight
33176,766233,6628,Brian McKnight
33177,766244,358,Mary J. Blige
33178,766244,82,Puff Daddy
33179,766244,8585,Big Bub
33180,766244,33268,Chucky Thompson
33181,766248,535,R. Kelly
33182,766264,6628,Brian McKnight
33183,766273,1501,Keith Murray
33184,766273,82,Puff Daddy
33185,766273,33268,Chucky Thompson
33186,766273,557231,Allie Wrubel
33187,766273,29881,Nashiem Myrick
33188,766327,9536,Jimmy Page
33189,766327,12999,Robert Plant
33190,766339,6628,Brian McKnight
33191,766370,6628,Brian McKnight
33192,766396,6628,Brian McKnight
33193,766399,545030,Ed Robertson
33194,766427,1148,Will Smith
33195,766427,295,DJ Jazzy Jeff
33196,766427,684249,Claydes Charles Smith
33197,766439,6628,Brian McKnight
33198,766476,2517,Jessie J
33199,766476,422931,Farrah Fleurimond
33200,766476,83948,Martin K
33201,766476,360850,Natalie Walker
33202,766484,6628,Brian McKnight
33203,766490,545030,Ed Robertson
33204,766490,368901,Steven Page
33205,766514,6628,Brian McKnight
33206,766530,204,Foxy Brown
33207,766531,21689,Sam Cooke
33208,766538,358,Mary J. Blige
33209,766538,2147,Sean Garrett
33210,766538,33268,Chucky Thompson
33211,766563,393854,Peter Wilhousky
33212,766582,204,Foxy Brown
33213,766597,1336,Babyface
33214,766602,37888,David Cole
33215,766602,460734,Robert Clivillés
33216,766632,29747,Traditional
33217,766654,1018073,John Keller
33218,766654,1061041,Michael Caruso
33219,766654,360833,Tonio K
33220,766661,24433,Stevie Ray Vaughan
33221,766673,358,Mary J. Blige
33222,766673,88,Rick Ross
33223,766673,27502,Eric Hudson
33224,766673,11441,Dave Young
33225,766675,354113,Johnny Mercer
33226,766675,356400,Henry Mancini
33227,766694,131422,Buddy Guy
33228,766697,2439,Ameriie
33229,766710,418491,Rod Temperton
33230,766735,295,DJ Jazzy Jeff
33231,766735,1148,Will Smith
33232,766740,1205,Mariah Carey
33233,766740,51771,Walter Afanasieff
33234,766749,1602,Stevie Wonder
33235,766807,8491,Rodney Jerkins
33236,766807,290895,Fred Jerkins III
33237,766807,31097,LaShawn Daniels
33238,766807,2439,Ameriie
33239,766839,36947,Rich Harrison
33240,766839,2439,Ameriie
33241,766840,36947,Rich Harrison
33242,766862,32905,Jerry Wexler
33243,766862,409439,Gerry Goffin
33244,766862,49407,Carole King
33245,766875,230,Cassidy
33246,766896,10944,Pam Long
33247,766896,82,Puff Daddy
33248,766896,1051,Mario Winans
33249,766896,665236,Slim of 112
33250,766896,662911,Q Parker
33251,766896,38513,Daron Jones
33252,766896,662912,Michael Keith
33253,766896,384687,Terry Williams
33254,766896,1257854,Jamaal Durham
33255,766896,1257853,Darryl Floyd
33256,766896,1257852,Chauncey Steed
33257,766896,864,Curtis Mayfield
33258,766913,354490,Johnny Marks
33259,766982,30599,Bryan-Michael Cox
33260,766985,3264,Jermaine Dupri
33261,766985,6705,Manuel Seal
33262,766985,1265600,Stephanie Cooke
33263,767008,864,Curtis Mayfield
33264,767009,1208490,Mathew Knowles
33265,767009,435573,Dino Fekaris
33266,767009,65709,Freddie Perren
33267,767009,498,Beyoncé
33268,767009,55607,Anthony Dent
33269,767012,373761,Kevin Hearn
33270,767014,36947,Rich Harrison
33271,767036,2439,Ameriie
33272,767036,2954,Carl Thomas
33273,767036,27438,Bink!
33274,767036,4414,Philip Bailey
33275,767036,69897,Maurice White
33276,767044,2668,Ronald Isley
33277,767044,49856,Rudolph Isley
33278,767044,398699,O'Kelly Isley
33279,767044,8400,The Isley Brothers
33280,767057,2439,Ameriie
33281,767057,36947,Rich Harrison
33282,767057,41467,Dexter Wansel
33283,767080,2439,Ameriie
33284,767080,28527,Red Spyda
33285,767105,864,Curtis Mayfield
33286,767109,36947,Rich Harrison
33287,767120,2439,Ameriie
33288,767142,609811,Patrick Henderson
33289,767142,1043018,Kenny Moore
33290,767167,230,Cassidy
33291,767169,260718,Roy Ayers Ubiquity
33292,767169,112,Timbaland
33293,767169,7561,Static Major
33294,767169,588230,Jawann Peacock
33295,767169,1098372,Carl Clay
33296,767169,675891,Benjamin Bush
33297,767169,204,Foxy Brown
33298,767198,105011,Truman Capote
33299,767198,349494,Harold Arlen
33300,767221,1026571,Michael Kindred
33301,767221,379765,W.C. Clark
33302,767223,36947,Rich Harrison
33303,767227,36947,Rich Harrison
33304,767241,490850,Jack Yellen
33305,767241,626287,Milton Ager
33306,767261,33001,Jimi Kendrix
33307,767261,9768,Irv Gotti
33308,767261,2675,Ashanti
33309,767261,196,Lloyd
33310,767268,107,Lil Jon
33311,767268,65025,LaMarquis Jefferson
33312,767268,50962,Craig Love
33313,767268,398457,James Phillips
33314,767268,2147,Sean Garrett
33315,767268,2439,Ameriie
33316,767284,335301,Greg Lawson
33317,767284,56982,Jonas Jeberg
33318,767284,7245,Damon Sharpe
33319,767294,1219715,Milton Schafer
33320,767294,1219714,Ira Levin
33321,767319,88892,Daryl Simmons
33322,767319,1336,Babyface
33323,767327,1073,Juicy J
33324,767327,22437,Young Dolph
33325,767385,36947,Rich Harrison
33326,767390,361688,Jerome Kern
33327,767390,323659,Oscar Hammerstein II
33328,767419,36947,Rich Harrison
33329,767419,111,Ludacris
33330,767434,1003433,Trevor Nunn
33331,767434,41462,Andrew Lloyd Webber
33332,767507,4,Lil Wayne
33333,767511,36947,Rich Harrison
33334,767518,36947,Rich Harrison
33335,767518,2439,Ameriie
33336,767561,1041876,Ann Ronell
33337,767561,160707,Frank Churchill
33338,767568,36947,Rich Harrison
33339,767592,343499,Love And Rockets
33340,767594,36947,Rich Harrison
33341,767608,574719,Sheldon Harnick
33342,767608,373341,Jerry Bock
33343,767649,323660,Richard Rodgers
33344,767649,323659,Oscar Hammerstein II
33345,767651,1036137,Harvey Schmidt
33346,767651,11195,Tom Jones
33347,767656,36947,Rich Harrison
33348,767662,1020866,Simon Johnson
33349,767662,668933,Makeda Davis
33350,767662,51174,Bryce Wilson
33351,767662,552087,Erick Andre Gonzalez
33352,767662,2439,Ameriie
33353,767670,506786,Dimitri Tiomkin
33354,767670,465676,Ned Washington
33355,767697,1692,Kool Keith
33356,767697,7349,Ced-Gee
33357,767697,2439,Ameriie
33358,767697,1020866,Simon Johnson
33359,767697,645498,Herb Rooney
33360,767704,36947,Rich Harrison
33361,767709,2439,Ameriie
33362,767709,36947,Rich Harrison
33363,767709,6226,Roy Ayers
33364,767717,42953,Jimmy Wakely
33365,767717,72140,Fred Rose
33366,767738,36947,Rich Harrison
33367,767739,629,Leonard Cohen
33368,767752,977810,David Siegel
33369,767752,5898,Rico Love
33370,767758,47372,Roy Orbison
33371,767765,373491,Arthur Hamilton
33372,767771,1047508,Nick Johnson
33373,767771,217129,Chuck Jackson
33374,767794,1204776,Maybelle E. Watson
33375,767794,1001317,George A. Norton
33376,767794,1001316,Ernie Burnett
33377,767800,2147,Sean Garrett
33378,767808,2439,Ameriie
33379,767808,3540,Teddy Riley
33380,767808,188677,"Walter ""Mucho"" Scott"
33381,767808,1056314,Isaiah Freeman
33382,767808,536731,Julian Lowe
33383,767825,491678,David Shire
33384,767831,353883,Don Gibson
33385,767832,33383,Björn Ulvaeus
33386,767832,33384,Benny Andersson
33387,767832,43066,Tim Rice
33388,767850,189401,Bernard Edwards
33389,767850,34636,Nile Rodgers
33390,767858,42164,"James ""Big Jim"" Wright"
33391,767858,2954,Carl Thomas
33392,767858,1051815,Vincent Morgan
33393,767858,34470,Jimmy Jam
33394,767858,34471,Terry Lewis
33395,767858,36772,Mike City
33396,767868,412398,Tom Keane
33397,767868,291619,Carole Bayer Sager
33398,767868,73335,Burt Bacharach
33399,767892,26326,Cole Porter
33400,767907,376497,Dorothy Fields
33401,767907,323664,Jimmy McHugh
33402,767914,65299,Jon Bon Jovi
33403,767914,7287,Richie Sambora
33404,767914,42724,Desmond Child
33405,767920,409422,Harry Ruby
33406,767920,976268,Joseph Meyer
33407,767934,1078726,Peter Matz
33408,767964,354113,Johnny Mercer
33409,767964,349494,Harold Arlen
33410,768025,259347,Floyd Tillman
33411,768033,352581,Walter Becker
33412,768033,124113,Donald Fagen
33413,768043,368964,John Kander
33414,768043,661618,Fred Ebb
33415,768077,7031,Luther Vandross
33416,768077,358281,Marcus Miller
33417,768083,510811,Bob Merrill
33418,768083,391625,Jule Styne
33419,768086,409688,Dennis Morgan
33420,768086,422287,Simon Climie
33421,768104,323660,Richard Rodgers
33422,768104,468682,Lorenz Hart
33423,768122,1219718,James F. Hanley
33424,768122,654172,Grant Clarke
33425,768126,349494,Harold Arlen
33426,768128,517597,Ted Koehler
33427,768128,349494,Harold Arlen
33428,768141,649158,Rob Manzoli
33429,768141,669087,Fred Fairbrass
33430,768141,669088,Richard Fairbrass
33431,768141,264329,Jack Antonoff
33432,768141,1177,Taylor Swift
33433,768148,510811,Bob Merrill
33434,768148,391625,Jule Styne
33435,768181,568163,Vincent Rose
33436,768181,992092,Richard Coburn
33437,768230,330092,Ray Price
33438,768230,23004,Willie Nelson
33439,768231,25947,Stephen Sondheim
33440,768233,1204772,Billy Barnes
33441,768252,468682,Lorenz Hart
33442,768252,323660,Richard Rodgers
33443,768255,402795,Marilyn Bergman
33444,768255,402796,Alan Bergman
33445,768255,92151,Michel Legrand
33446,768283,1048755,John La Touche
33447,768283,1048754,Ted Fetter
33448,768283,59737,Vernon Duke
33449,768303,9285,Stephen Stills
33450,768311,1224793,Jerry Seelen
33451,768311,1224792,André Hornez
33452,768311,1224791,Henri Betti
33453,768348,151883,Jerry Goldsmith
33454,768432,506160,Bob Montgomery
33455,768461,1036137,Harvey Schmidt
33456,768461,11195,Tom Jones
33457,768476,47372,Roy Orbison
33458,768476,560211,Bill Dees
33459,768511,451617,Jacques Charles
33460,768511,475307,Channing Pollock
33461,768511,451616,Albert Willemetz
33462,768511,451615,Maurice Yvain
33463,768518,459,Robin Thicke
33464,768521,147186,Rupert Holmes
33465,768521,13906,Paul Williams
33466,768528,353883,Don Gibson
33467,768538,585134,Richard Stilgoe
33468,768538,585133,Charles Hart
33469,768538,41462,Andrew Lloyd Webber
33470,768558,146,Mannie Fresh
33471,768558,1013733,Rob Nice
33472,768617,1536470,Dave Ellingson
33473,768617,141663,Kim Carnes
33474,768637,323660,Richard Rodgers
33475,768637,323659,Oscar Hammerstein II
33476,768658,20785,Tom Petty
33477,768658,47372,Roy Orbison
33478,768658,34990,Jeff Lynne
33479,768669,1155834,Thomas Waller
33480,768669,517645,Andy Razaf
33481,768711,28632,Hank Williams
33482,768724,149896,Scott Cutler
33483,768724,32818,Antonina Armato
33484,768739,361688,Jerome Kern
33485,768739,323659,Oscar Hammerstein II
33486,768743,92151,Michel Legrand
33487,768748,1025748,Clifton Magness
33488,768748,34994,Glen Ballard
33489,768765,402795,Marilyn Bergman
33490,768765,402796,Alan Bergman
33491,768765,92151,Michel Legrand
33492,768778,654039,DuBose Heyward
33493,768778,90981,Ira Gershwin
33494,768778,71149,George Gershwin
33495,768799,557291,E.Y. Harburg
33496,768799,349494,Harold Arlen
33497,768818,1091806,Clifford Grey
33498,768818,1075980,Nat Ayer
33499,768826,54139,Pro-Jay
33500,768826,459,Robin Thicke
33501,768830,47372,Roy Orbison
33502,768831,402795,Marilyn Bergman
33503,768831,402796,Alan Bergman
33504,768831,92151,Michel Legrand
33505,768840,92151,Michel Legrand
33506,768875,625794,Moises Vivanco
33507,768875,398469,James Gass
33508,768875,459,Robin Thicke
33509,768894,323660,Richard Rodgers
33510,768894,468682,Lorenz Hart
33511,768976,608857,William Dix
33512,768987,47372,Roy Orbison
33513,768987,194455,Glenn Danzig
33514,768989,1897,Kenny Loggins
33515,768989,402795,Marilyn Bergman
33516,768989,402796,Alan Bergman
33517,768993,459,Robin Thicke
33518,769022,92151,Michel Legrand
33519,769022,402795,Marilyn Bergman
33520,769022,402796,Alan Bergman
33521,769030,47372,Roy Orbison
33522,769030,514715,Joe Melson
33523,769040,323654,Carolyn Leigh
33524,769040,323657,Cy Coleman
33525,769048,150051,Irving Berlin
33526,769069,402795,Marilyn Bergman
33527,769069,402796,Alan Bergman
33528,769069,65306,Barbra Streisand
33529,769082,352588,Lowell Fulson
33530,769082,363537,Jimmy McCracklin
33531,769097,92151,Michel Legrand
33532,769097,402795,Marilyn Bergman
33533,769097,402796,Alan Bergman
33534,769101,356400,Henry Mancini
33535,769101,354113,Johnny Mercer
33536,769108,514715,Joe Melson
33537,769108,47372,Roy Orbison
33538,769121,1500144,Wesley Orbison
33539,769121,73437,Craig Wiseman
33540,769129,402795,Marilyn Bergman
33541,769129,402796,Alan Bergman
33542,769139,25947,Stephen Sondheim
33543,769139,115263,Leonard Bernstein
33544,769141,131429,Will Jennings
33545,769141,679569,Richard Kerr
33546,769154,1420104,Dick Penner
33547,769154,1420103,Wade Moore
33548,769155,307,RZA
33549,769155,20,Ghostface Killah
33550,769187,491678,David Shire
33551,769187,1219722,Richard Maltby Jr.
33552,769192,323660,Richard Rodgers
33553,769192,468682,Lorenz Hart
33554,769208,1221628,Lan O'Kun
33555,769219,92151,Michel Legrand
33556,769219,402796,Alan Bergman
33557,769219,402795,Marilyn Bergman
33558,769269,557291,E.Y. Harburg
33559,769269,349494,Harold Arlen
33560,769274,291619,Carole Bayer Sager
33561,769274,73335,Burt Bacharach
33562,769291,1043094,Lew Spence
33563,769298,25947,Stephen Sondheim
33564,769317,1549995,Keith Biz
33565,769317,1186840,Chad Beatz
33566,769317,1549994,Frenchie Vein
33567,769317,1095242,Seven Aurelius
33568,769317,2675,Ashanti
33569,769317,459,Robin Thicke
33570,769320,26326,Cole Porter
33571,769339,465676,Ned Washington
33572,769339,691806,Leigh Harline
33573,769387,1204909,Harold Karr
33574,769387,1041832,Matt Dubey
33575,769393,47372,Roy Orbison
33576,769393,514715,Joe Melson
33577,769423,1084517,Herbert Martin
33578,769423,1084518,Michael Leonard
33579,769427,115572,Ahmet Ertegün
33580,769427,1005645,Eddie Curtis
33581,769429,402796,Alan Bergman
33582,769429,402795,Marilyn Bergman
33583,769429,92151,Michel Legrand
33584,769430,92151,Michel Legrand
33585,769430,402795,Marilyn Bergman
33586,769430,402796,Alan Bergman
33587,769443,12139,George Carlin
33588,769444,51772,Billy Steinberg
33589,769444,626439,Tom Kelly
33590,769470,25947,Stephen Sondheim
33591,769477,47372,Roy Orbison
33592,769477,514715,Joe Melson
33593,769479,92151,Michel Legrand
33594,769479,402795,Marilyn Bergman
33595,769479,402796,Alan Bergman
33596,769515,403972,Mark Radice
33597,769539,1505487,Kenny Asher
33598,769539,13906,Paul Williams
33599,769563,13906,Paul Williams
33600,769563,1505487,Kenny Asher
33601,769616,25947,Stephen Sondheim
33602,769638,998359,Carol Hall
33603,769706,47372,Roy Orbison
33604,769718,391625,Jule Styne
33605,769718,510811,Bob Merrill
33606,769754,147186,Rupert Holmes
33607,769764,1036137,Harvey Schmidt
33608,769764,11195,Tom Jones
33609,769788,1008217,Barry Mason
33610,769788,989004,Alan Hawkshaw
33611,769788,402795,Marilyn Bergman
33612,769788,402796,Alan Bergman
33613,769840,214242,Fred Hammond
33614,769840,588285,Kim Rutherford
33615,769845,491678,David Shire
33616,769845,1219722,Richard Maltby Jr.
33617,769890,618621,Maury Yeston
33618,769891,368964,John Kander
33619,769891,661618,Fred Ebb
33620,769912,391791,Herman Hupfeld
33621,769920,363684,Sabrina Bryan
33622,769920,6184,Adrienne Bailon
33623,769920,57790,Kiely Williams
33624,769920,467148,Shelly Peiken
33625,769920,415338,Daniel James
33626,769920,358432,Leah Haywood
33627,769932,49192,Frank Loesser
33628,769937,557271,Adolph Green
33629,769937,557270,Betty Comden
33630,769942,323660,Richard Rodgers
33631,769942,468682,Lorenz Hart
33632,769995,402796,Alan Bergman
33633,769995,402795,Marilyn Bergman
33634,769995,92151,Michel Legrand
33635,770003,1057384,Charles Singleton
33636,770003,1021453,Rose Marie McCoy
33637,770007,510811,Bob Merrill
33638,770007,391625,Jule Styne
33639,770030,150051,Irving Berlin
33640,770042,160,Mack Maine
33641,770042,1183,Curren$y
33642,770042,4,Lil Wayne
33643,770078,1224790,Joseph Basile
33644,770078,1192162,Armand Canfora
33645,770078,327317,Michel Jourdan
33646,770081,57790,Kiely Williams
33647,770081,32817,Tim James
33648,770081,564266,Antonia Armato
33649,770090,4,Lil Wayne
33650,770091,56524,Boudleaux Bryant
33651,770091,56523,Felice Bryant
33652,770110,32817,Tim James
33653,770110,415338,Daniel James
33654,770110,415295,Andrew Bojanic
33655,770147,10221,Sergio Mendes
33656,770151,78,Juelz Santana
33657,770151,4,Lil Wayne
33658,770176,415375,Devrim Karaoglu
33659,770176,32817,Tim James
33660,770176,564266,Antonia Armato
33661,770191,181,Bob Dylan
33662,770204,402796,Alan Bergman
33663,770204,376190,Johnny Mandel
33664,770204,354113,Johnny Mercer
33665,770204,402795,Marilyn Bergman
33666,770205,90981,Ira Gershwin
33667,770205,71149,George Gershwin
33668,770206,184993,Cindy Walker
33669,770212,1219720,Neil Wolfe
33670,770212,1219719,Francine Forest
33671,770216,72168,Gene Pitney
33672,770219,654039,DuBose Heyward
33673,770219,90981,Ira Gershwin
33674,770219,71149,George Gershwin
33675,770243,12139,George Carlin
33676,770276,85836,Harry Nilsson
33677,770299,740,Sean Paul
33678,770302,250301,Charlie Puth
33679,770337,12139,George Carlin
33680,770345,55621,"Ron ""NEFF-U"" Feemster"
33681,770345,363684,Sabrina Bryan
33682,770345,6184,Adrienne Bailon
33683,770345,573928,Courtney Harrell
33684,770345,32826,Claude Kelly
33685,770345,8613,J.C. Chasez
33686,770345,1022536,Earnest Dixon
33687,770348,113076,Matthew Gerrard
33688,770348,364084,Jade Valerie
33689,770348,51776,Kara DioGuardi
33690,770385,1030315,Faye Greenberg
33691,770385,1062387,David Lawrence
33692,770410,1211317,Jeffrey D. Harris
33693,770422,578275,Al Hoffman
33694,770422,578276,Jerry Livingston
33695,770422,404366,Mack David
33696,770430,1181,The-Dream
33697,770430,27603,Tricky Stewart
33698,770430,209692,Andy Dodd
33699,770430,209693,Adam Watts
33700,770438,181,Bob Dylan
33701,770456,490958,Lionel Bart
33702,770510,632262,Trevor Peacock
33703,770510,29228,John Barry
33704,770540,379893,Dave Grusin
33705,770542,376526,Bobby Scott
33706,770542,998761,Ric Marlow
33707,770575,250301,Charlie Puth
33708,770578,618454,Jamie Houston
33709,770583,1051242,"Kristal ""Typewriter"" Oliver"
33710,770583,665531,Steve Lunt
33711,770583,29767,RedOne
33712,770584,187271,Loretta Lynn
33713,770593,557290,Billy Rose
33714,770593,1122054,Yip Harburg
33715,770593,349494,Harold Arlen
33716,770614,619116,Joacim Persson
33717,770614,666071,Niclas Molinder
33718,770614,51776,Kara DioGuardi
33719,770614,456126,Pelle ankarberg
33720,770618,509,Mr. Porter
33721,770618,21538,Dolla Boy
33722,770618,14325,2 Chainz
33723,770618,1130,Little Brother
33724,770618,1021,Phonte
33725,770619,27626,J.R. Rotem
33726,770619,645542,E. Kidd Bogart
33727,770619,375164,Makeba
33728,770621,361688,Jerome Kern
33729,770621,1007026,Otto Harbach
33730,770623,112807,Robbie Nevil
33731,770623,113076,Matthew Gerrard
33732,770650,1137538,Karl Potter
33733,770650,363684,Sabrina Bryan
33734,770662,1084517,Herbert Martin
33735,770662,1084518,Michael Leonard
33736,770664,618454,Jamie Houston
33737,770688,1084517,Herbert Martin
33738,770688,1084518,Michael Leonard
33739,770689,55741,John Williams
33740,770695,61316,Tom Snow
33741,770695,59221,Dean Pitchford
33742,770748,250301,Charlie Puth
33743,770749,1181,The-Dream
33744,770749,27626,J.R. Rotem
33745,770749,57790,Kiely Williams
33746,770749,363684,Sabrina Bryan
33747,770749,6184,Adrienne Bailon
33748,770755,92151,Michel Legrand
33749,770755,402795,Marilyn Bergman
33750,770755,402796,Alan Bergman
33751,770762,28632,Hank Williams
33752,770765,291619,Carole Bayer Sager
33753,770765,73335,Burt Bacharach
33754,770828,25947,Stephen Sondheim
33755,770830,1207855,Rabb
33756,770830,467148,Shelly Peiken
33757,770830,415337,David Norland
33758,770830,358432,Leah Haywood
33759,770831,163096,Adam Anders
33760,770831,382557,Nikki Hassman
33761,770839,5310,Cy Young
33762,770863,683179,Nash
33763,770863,57790,Kiely Williams
33764,770865,58816,Greg Curtis
33765,770865,618454,Jamie Houston
33766,770868,104354,Paul Francis Webster
33767,770868,376190,Johnny Mandel
33768,770869,985578,Joe Zimmerman
33769,770880,1181,The-Dream
33770,770880,112807,Robbie Nevil
33771,770880,113076,Matthew Gerrard
33772,770885,13906,Paul Williams
33773,770885,65306,Barbra Streisand
33774,770903,6184,Adrienne Bailon
33775,770903,112807,Robbie Nevil
33776,770903,113076,Matthew Gerrard
33777,770905,47372,Roy Orbison
33778,770905,64978,Norman Petty
33779,770935,402795,Marilyn Bergman
33780,770935,402796,Alan Bergman
33781,770935,92151,Michel Legrand
33782,770949,468557,Buddy Killen
33783,771006,47372,Roy Orbison
33784,771040,49192,Frank Loesser
33785,771076,6184,Adrienne Bailon
33786,771076,57790,Kiely Williams
33787,771076,363684,Sabrina Bryan
33788,771076,415296,Elizabeth Hooper
33789,771076,415295,Andrew Bojanic
33790,771076,1022550,Emmanuel Obeng
33791,771079,246198,Rod McKuen
33792,771079,26367,Jacques Brel
33793,771083,343499,Love And Rockets
33794,771103,52212,Keith Richards
33795,771131,92151,Michel Legrand
33796,771131,402795,Marilyn Bergman
33797,771131,402796,Alan Bergman
33798,771144,65090,Kevin Kadish
33799,771144,349250,Angie Aparo
33800,771219,343499,Love And Rockets
33801,771260,343499,Love And Rockets
33802,771261,1041832,Matt Dubey
33803,771261,382380,Luiz Bonfá
33804,771330,349657,André Previn
33805,771330,402795,Marilyn Bergman
33806,771330,402796,Alan Bergman
33807,771331,333078,Freddie Hart
33808,771348,1219724,Phyllis Molinary
33809,771348,296161,Artie Butler
33810,771357,24360,Janis Joplin
33811,771357,1008327,James Gurley
33812,771357,1446970,David Getz
33813,771357,1008326,Sam Andrew
33814,771357,1446969,Peter Albin
33815,771392,349657,André Previn
33816,771392,28406,Dory Previn
33817,771408,348203,Daniel Ash
33818,771427,354113,Johnny Mercer
33819,771427,349494,Harold Arlen
33820,771436,343499,Love And Rockets
33821,771450,343499,Love And Rockets
33822,771458,1009270,David Mann
33823,771458,409418,Bob Hilliard
33824,771470,1559589,Bobby Lance
33825,771470,1559588,Fran Robbins
33826,771471,17914,Sunni Patterson
33827,771471,4413,CeeLo Green
33828,771471,21538,Dolla Boy
33829,771471,14325,2 Chainz
33830,771545,348203,Daniel Ash
33831,771566,348203,Daniel Ash
33832,771575,348203,Daniel Ash
33833,771579,1000240,Kevin Haskins
33834,771579,1153093,David J. Haskins
33835,771579,348203,Daniel Ash
33836,771605,28632,Hank Williams
33837,771630,15930,Cher Lloyd
33838,771630,304348,Marcus Lomax
33839,771630,3924,Autumn Rowe
33840,771630,39273,Jermaine Jackson
33841,771630,338751,Clarence Coffee Jr
33842,771636,348203,Daniel Ash
33843,771656,635095,Courtney Morrison
33844,771656,352749,Cherine Anderson
33845,771656,46661,Michael Franti
33846,771728,343499,Love And Rockets
33847,771746,348203,Daniel Ash
33848,771749,215081,Geoff Stephens
33849,771749,122464,Peter Callander
33850,771772,415731,Kenny O'Dell
33851,771805,348203,Daniel Ash
33852,771815,1304141,Dorian Burton
33853,771815,125202,Clyde Otis
33854,771853,18713,Chris Young
33855,771853,461370,Ben Hayslip
33856,771853,158709,Thomas Rhett
33857,771870,24360,Janis Joplin
33858,771870,1008326,Sam Andrew
33859,771960,348203,Daniel Ash
33860,771965,117010,Billy Howerdel
33861,771965,46147,Maynard James Keenan
33862,771970,1219734,Tommy Wolf
33863,771970,1219733,Fran Landesman
33864,771990,348203,Daniel Ash
33865,772001,348203,Daniel Ash
33866,772005,348203,Daniel Ash
33867,772015,9534,David Bowie
33868,772027,117010,Billy Howerdel
33869,772027,46147,Maynard James Keenan
33870,772029,13177,Otis Redding
33871,772029,367187,Hans Theessink
33872,772029,11195,Tom Jones
33873,772029,565769,Clarence Fountain
33874,772029,565770,James Patrick
33875,772029,565771,Glen Kaiser
33876,772029,565772,John Chelew
33877,772029,565773,Chris Goldsmith
33878,772029,12999,Robert Plant
33879,772029,352692,Blind Willie Johnson
33880,772029,140903,Jimmy Carter
33881,772029,565774,Glen H. Kaiser
33882,772029,565775,Eric Mckinnie
33883,772029,565776,Joey Williams
33884,772040,343499,Love And Rockets
33885,772088,117010,Billy Howerdel
33886,772088,46147,Maynard James Keenan
33887,772149,46147,Maynard James Keenan
33888,772163,348203,Daniel Ash
33889,772166,348203,Daniel Ash
33890,772195,117010,Billy Howerdel
33891,772195,46147,Maynard James Keenan
33892,772222,338248,Paul Fox
33893,772222,1046454,Nick Mundy
33894,772222,451283,Franne Golde
33895,772245,348203,Daniel Ash
33896,772254,117010,Billy Howerdel
33897,772254,46147,Maynard James Keenan
33898,772258,117010,Billy Howerdel
33899,772258,46147,Maynard James Keenan
33900,772279,348203,Daniel Ash
33901,772351,46147,Maynard James Keenan
33902,772379,117010,Billy Howerdel
33903,772379,46147,Maynard James Keenan
33904,772411,38018,Norman Whitfield
33905,772411,326091,Barrett Strong
33906,772416,117010,Billy Howerdel
33907,772416,46147,Maynard James Keenan
33908,772428,18713,Chris Young
33909,772428,572450,Kent Blazy
33910,772428,1311539,Cory Batten
33911,772475,117010,Billy Howerdel
