id,name,popularity,followers,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11,genre_12,genre_13,genre_14,genre_15,genre_16,genre_17,genre_18
47zz7sob9NUcODy0BTDvKx,Sade,71,1269159,'neo soul', 'r&b',,,,,,,,,,,,,,,,,
1L5M0TJ4t90azMZieWzJAx,Saga Rosen,46,147,,,,,,,,,,,,,,,,,,,
1Qt3QdA0ZoOoeWfrJzA12d,Saigon Kick,37,10293,'glam metal', 'hard rock',,,,,,,,,,,,,,,,,
5S6hjAxgxjsLylsTtMIimO,Saliva,64,337504,'alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'wrestling',,,,,,,,,,,,,
7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,63,271645,'girl group', 'hip hop', 'hip pop', 'old school hip hop', 'rap',,,,,,,,,,,,,,
43Pa0TcSPPPACWeqtvjQpZ,Sam Nelson Harris,39,305,,,,,,,,,,,,,,,,,,,
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,75,1428239,'contemporary country',,,,,,,,,,,,,,,,,,
39DCa96o1cTaN0uxasrhk1,Sam Kinison,28,8251,'comedy',,,,,,,,,,,,,,,,,,
2wY79sveU1sp5g7SokKOiI,Sam Smith,89,6805633,'pop',,,,,,,,,,,,,,,,,,
0ym94xKp2PIOJtTZKpxbAa,Samantha Fox,47,86297,'europop', 'freestyle', 'hi-nrg', 'italian disco', 'new wave pop',,,,,,,,,,,,,,
1IvJtmPLbzpxDxfrw4rMFa,Samantha Sang,40,7081,,,,,,,,,,,,,,,,,,,
4p07QU02SrLsaORo25h2Lg,Sammie,64,174970,'deep pop r&b', 'hip pop', 'r&b', 'urban contemporary',,,,,,,,,,,,,,,
1hXjTjJzZTXDZ75AclOo6N,Sammy Hagar,53,253795,'album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'metal', 'rock', 'soft rock', 'southern rock',,,,,,,,,,
3tkZthBATD0S45hm1DmB2O,Sammy Kershaw,55,182463,'contemporary country', 'country', 'country gospel', 'country road', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country',,,,,,,,,,
5SPV5qSO1UNNwwBCzrNfum,The San Sebastian Strings,15,334,,,,,,,,,,,,,,,,,,,
6RJYPm4gcrIuOjQiqu9VXu,Sandi Patty,41,28635,'christian music', 'christian relaxative', 'worship',,,,,,,,,,,,,,,,
3iBuBivHItWMpdiVmLT0uB,The Sandpipers,31,5133,'bubblegum pop', 'merseybeat',,,,,,,,,,,,,,,,,
1CQNVk80j5vFm9HXXPWCPS,Sandra Boynton & The Highly Irritating Orchestra Michael Ford conducting,0,89,,,,,,,,,,,,,,,,,,,
0iGmfKLgK5eSMgHp8YgLnS,Santa Esmeralda,46,15336,'disco',,,,,,,,,,,,,,,,,,
6GI52t8N5F02MxU0g5U69P,Santana,71,870294,'classic rock', 'rock',,,,,,,,,,,,,,,,,
2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,70,957596,'acoustic pop', 'folk-pop', 'lilith', 'neo mellow', 'pop', 'pop rock', 'post-teen pop',,,,,,,,,,,,
7qvsLYsYP0MHD7jkdv6DAG,Sara Evans,58,480507,'contemporary country', 'country', 'country dawn', 'country gospel', 'country road',,,,,,,,,,,,,,
7Ead768rc4ShGxnqtqccU5,Sarah Brightman,59,205173,'operatic pop',,,,,,,,,,,,,,,,,,
3NRFinRTEqUCfaTTZmk8ek,Savage Garden,66,387312,'australian pop', 'boy band', 'dance pop', 'europop', 'pop rock',,,,,,,,,,,,,,
2AVVj8ezW2mJ0v8u7XydiF,Saving Abel,58,310981,'alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock',,,,,,,,,,,,,,
50hFWG3MaUUX5phNrrVc97,Sawyer Brown,52,159454,'contemporary country', 'country', 'country gospel', 'country road', 'country rock', 'traditional country',,,,,,,,,,,,,
3RFGnJaDVOyxL9YcFaKatu,Scandal,40,6168,,,,,,,,,,,,,,,,,,,
19KwjzvIL92r29IINtlPNP,Scarface,61,306298,'conscious hip hop', 'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music',,,,,,,,,,
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,78,2052212,'gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop',,,,,,,,,,,
27T030eWyCQRmDyuvr1kxY,Scorpions,73,1666330,'album rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock',,,,,,,,,,,,,
6HySSUk2KthFj3bd9R61ql,Scott Stapp,41,47872,'alternative metal', 'nu metal', 'post-grunge',,,,,,,,,,,,,,,,
6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,64,372314,'contemporary country', 'country', 'country road', 'modern country rock',,,,,,,,,,,,,,,
5GtMEZEeFFsuHY8ad4kOxv,Seal,66,625521,'soft rock',,,,,,,,,,,,,,,,,,
6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts,60,173779,'adult standards', 'album rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock',,,,,,,,,
6S0dmVVn4udvppDhZIWxCr,Sean Kingston,73,1091701,'dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary',,,,,,,,,,,,,
3Isy6kedDrgPYoTS1dazA9,Sean Paul,82,2001589,'dance pop', 'dancehall', 'pop', 'pop rap', 'reggae fusion',,,,,,,,,,,,,,
07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,85,3834436,'colombian pop',,,,,,,,,,,,,,,,,,
66pXn4ZrPf6yzk5PHGkUZA,Seduction,31,12233,'freestyle',,,,,,,,,,,,,,,,,,
6B5c4sch27tWHAGdarpPaW,Seether,71,1294645,'alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock',,,,,,,,,,,,,
5dZiRoY9Vpp6qrxqXNRwPE,Selah,52,59669,'ccm', 'christian alternative rock', 'christian music', 'christian relaxative', 'worship',,,,,,,,,,,,,,
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,85,11547865,'dance pop', 'pop', 'post-teen pop',,,,,,,,,,,,,,,,
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,85,11547865,'dance pop', 'pop', 'post-teen pop',,,,,,,,,,,,,,,,
6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,67,2982536,'dance pop', 'pop', 'post-teen pop', 'viral pop',,,,,,,,,,,,,,,
1TqQi97nqeiuOJrIFv5Sw0,Semisonic,62,157683,'alternative rock', 'pop rock', 'post-grunge',,,,,,,,,,,,,,,,
6JW8wliOEwaDZ231ZY7cf4,Sepultura,60,661403,'alternative metal', 'brazilian metal', 'death metal', 'groove metal', 'hard rock', 'latin metal', 'metal', 'nu metal', 'rap metal', 'rap rock', 'rock', 'speed metal', 'thrash metal',,,,,,
6hCsqVHnBo1BVQWuIjRMkL,Sergio Mendes & Brasil '66,51,40073,'bossa nova',,,,,,,,,,,,,,,,,,
2zsLaQhHFdQPdFXqG1nRmM,Seven Mary Three,50,85109,'alternative rock', 'grunge', 'pop rock', 'post-grunge',,,,,,,,,,,,,,,
35Uu85Pq33mK8x1jYqsHY2,Sevendust,61,387663,'alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock',,,,,,,,,,
1u7kkVrr14iBvrpYnZILJR,Sex Pistols,57,769809,'punk', 'rock',,,,,,,,,,,,,,,,,
5r0O4LLn9wHEuYxKmGzUB5,Sgt. Barry Sadler,30,1554,,,,,,,,,,,,,,,,,,,
2SmjZ060s1uBMud6afmImP,Sha Na Na,50,12330,'hollywood',,,,,,,,,,,,,,,,,,
3j7Sw80qzL2FJlryUhI3wG,Shabba Ranks,49,61331,'dancehall', 'reggae fusion',,,,,,,,,,,,,,,,,
5EvFsr3kj42KNv97ZEnqij,Shaggy,74,1001106,'dance pop', 'pop rap', 'reggae fusion',,,,,,,,,,,,,,,,
72y3ZI95ctkQC2O4mjBaU3,Shai,52,255732,'boy band', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary',,,,,,,,,,,,,,
0EmeFodog0BfCgMzAIvKQp,Shakira,86,13628314,'colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop',,,,,,,,,,,,,
3REpOYo13YkVj1dFzda12A,Shalamar,53,146256,'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary',,,,,,,,,,,,
5e4Dhzv426EvQe3aDb64jL,Shania Twain,71,1201309,'canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn', 'dance pop',,,,,,,,,,,,,
6bdynXw42zLZpIS5NTMot6,Shanice Wilson,27,177,,,,,,,,,,,,,,,,,,,
1I0u4AcLiYUrTTPAXadpLO,Shannon Purser,64,1509,,,,,,,,,,,,,,,,,,,
67RWyN1fDOu7WuSTIi5hE7,Shaquille O'Neal,34,10184,,,,,,,,,,,,,,,,,,,
6XJ5IHDtW2OkjtwVllkANt,Shaun Cassidy,31,12580,'bubblegum pop',,,,,,,,,,,,,,,,,,
0K7VN4aHxHcEb7PqkfoIVA,Shawn Colvin,51,48933,'ectofolk', 'folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'singer-songwriter',,,,,,,,,,,
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,88,11925933,'canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop',,,,,,,,,,,,,,
4TROLx8HvrnfGGNo2ngL2N,Shawn Mullins,46,20944,'pop rock',,,,,,,,,,,,,,,,,,
2qFe0FyUMK8XXoyOsfYJr2,SHeDAISY,38,116888,'contemporary country', 'country', 'country dawn', 'country road',,,,,,,,,,,,,,,
5dcOK4stT4JDkP6Dqhbz5s,Sheena Easton,53,137695,'disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock',,,,,,,,,,,,,,
6OQrOpxSIfPai3cFaN4v4P,Sheila E.,50,93794,'funk', 'quiet storm',,,,,,,,,,,,,,,,,
50DI0MpQBOtBO0PFtKVQRx,Shekinah Glory Ministry,44,61750,'gospel',,,,,,,,,,,,,,,,,,
36eTeLNx8ErucrEyRm6JOo,Shenandoah,51,112630,'contemporary country', 'country', 'country gospel', 'country road', 'country rock', 'nashville sound', 'traditional country',,,,,,,,,,,,
4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,66,391739,'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'rock',,,,,,,,,,,,
70BYFdaZbEKbeauJ670ysI,Shinedown,75,1552921,'alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock',,,,,,,,,,,,,,
446ZfKMyzU2hwfHA4CI3dy,Shirley Murdock,39,55981,'new jack swing', 'quiet storm', 'urban contemporary',,,,,,,,,,,,,,,,
14qypx78D3Jd1mm7c2BqQb,T-Shyne,54,287,,,,,,,,,,,,,,,,,,,
5WUlDfRSoLAfcVSX1WnrxN,Sia,90,8108603,'australian dance', 'australian pop', 'dance pop', 'pop',,,,,,,,,,,,,,,
2X97ZAqRKRMYFIDqtvGgGc,Silk City,77,13417,,,,,,,,,,,,,,,,,,,
0iEVT8dLNSSmipPOrDGu2z,Silkk The Shocker,49,94793,'deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap music', 'wrestling',,,,,,,,,,,,
5QHvbEwccF3WANUD5lEIuA,Silver Convention,38,20716,'disco',,,,,,,,,,,,,,,,,,
4iudEcmuPlYNdbP3e1bdn1,Silverchair,62,470732,'alternative metal', 'alternative rock', 'australian alternative rock', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock',,,,,,,,,,,
6qyi8X6MdP1lu6B1K6yh3h,Silversun Pickups,61,328778,'alternative metal', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'post-grunge', 'rock',,,,,,,
70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,74,1426723,'folk', 'folk rock', 'folk-pop', 'melancholia', 'mellow gold', 'rock',,,,,,,,,,,,,
6hN9F0iuULZYWXppob22Aj,Simple Minds,68,559376,'art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop',,,,,,,,,
2p4FqHnazRucYQHyDCdBrJ,Simple Plan,70,1689375,'canadian punk', 'canadian rock', 'emo', 'pop punk', 'pop rock', 'post-grunge',,,,,,,,,,,,,
1fa0cOhromAZdq2xRA4vv8,Simply Red,68,659768,'dance rock', 'disco', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock',,,,,,,,,,,,
4sD9znwiVFx9cgRPZ42aQ1,Sinéad O'Connor,59,290155,'folk', 'folk-pop', 'lilith', 'new wave pop', 'pop rock',,,,,,,,,,,,,,
3TQ9JTBI2n2hfo7aRONEYV,Sir Mix-A-Lot,55,161690,'electro', 'gangster rap', 'hip hop', 'old school hip hop', 'rap',,,,,,,,,,,,,,
6x9QLdzo6eBZxJ1bHsDkjg,Sisqo,57,284610,'dance pop', 'hip pop', 'new jack swing', 'r&b', 'southern hip hop', 'urban contemporary',,,,,,,,,,,,,
7m60UAnbgFFNuJbmS6OxTk,Sister Hazel,57,123049,'acoustic pop', 'neo mellow', 'pop rock', 'post-grunge',,,,,,,,,,,,,,,
6gkWznnJkdkwRPVcmnrays,Sister Sledge,61,195666,'dance pop', 'disco', 'disco house', 'funk', 'post-disco', 'quiet storm',,,,,,,,,,,,,
0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer,66,159208,'folk-pop', 'lilith', 'neo mellow', 'pop rock',,,,,,,,,,,,,,,
55Pp4Ns5VfTSFsBraW7MQy,Skee-Lo,51,22643,'hip hop', 'rap', 'west coast rap',,,,,,,,,,,,,,,,
4opTS86dN9uO313J9CE8xg,Skid Row,63,835712,'album rock', 'glam metal', 'hard rock', 'metal', 'post-grunge', 'rock',,,,,,,,,,,,,
49bzE5vRBRIota4qeHtQM8,Skillet,75,2051748,'alternative metal', 'christian alternative rock', 'christian music', 'christian rock', 'nu metal', 'post-grunge', 'rap metal', 'rap rock',,,,,,,,,,,
5he5w2lnU9x7JFhnwcekXX,Skrillex,81,6755235,'brostep', 'complextro', 'edm', 'electro',,,,,,,,,,,,,,,
5uFqO7FceiE84xjEjFtQLX,Skyy,38,45176,'disco', 'electro', 'funk', 'post-disco', 'quiet storm', 'urban contemporary',,,,,,,,,,,,,
4ibNXJiMYOPibpS9DB9Qz3,Slaughter,46,155495,'album rock', 'canadian metal', 'glam metal', 'hard rock', 'rock', 'sleaze rock',,,,,,,,,,,,,
5mtKpqeeaFavW15yIX4h5e,Slave,45,74389,'classic soul', 'disco', 'electro', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary',,,,,,,,,
1IQ2e1buppatiN1bxUVkrk,Slayer,67,1330316,'alternative metal', 'death metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'speed metal', 'thrash metal',,,,,,,,,,
1W9qOBYRTfP7HcizWN43G1,Slick Rick,58,219154,'alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'pop rap', 'rap', 'southern hip hop',,,,,,,,,,
0st5vgzw9XkH5ALJiUM1lE,Slim Thug,61,325526,'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music',,,,,,,,,,
05fG473iIaoy82BF1aGhL8,Slipknot,77,3689805,'alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock',,,,,,,,,,,,,,
5m8H6zSadhu1j9Yi04VLqD,Sly & The Family Stone,62,334112,'classic rock', 'classic soul', 'disco', 'folk rock', 'funk', 'motown', 'psychedelic rock', 'rock', 'soul', 'southern soul',,,,,,,,,
2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,70,355866,'alternative rock', 'pop punk', 'pop rock', 'post-grunge',,,,,,,,,,,,,,,
40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,73,1659991,'alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge', 'rock',,,,,,,,,,,
1KEUVZo7CMTSJoM8doulOT,Smile Empty Soul,61,129943,'alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock',,,,,,,,,,,,,,
06KgaEpSluofkcChSo7TNr,The Smithereens,41,27728,'alternative rock', 'dance rock', 'jangle pop', 'new wave pop', 'power pop', 'roots rock',,,,,,,,,,,,,
6TKOZZDd5uV5KnyC5G4MUt,Smokey Robinson & The Miracles,61,433164,'brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul',,,,,,,,,,,,
0sD8Amms4kSxs5tBV4CUmR,Smokie Norful,47,107859,'gospel',,,,,,,,,,,,,,,,,,
5ugjlc51azqrMoBLLbOnIg,The Smothers Brothers,20,2938,'comic',,,,,,,,,,,,,,,,,,
2FrKQPjJe4pVMZOgm0ESOx,SNAP!,58,67970,'eurodance', 'europop', 'german techno', 'hip house',,,,,,,,,,,,,,,
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,84,3775498,'g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap',,,,,,,,,,,,,
0mnLNgQZmFntXbxt48z6JK,"Young, Wild & Free (Snoop Dogg, Wiz Khalifa & Bruno Mars Tribute) [Karaoke]",3,2315,,,,,,,,,,,,,,,,,,,
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,73,1350917,'irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock',,,,,,,,,,,,,
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,73,1350917,'irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock',,,,,,,,,,,,,
16nn7kCHPWIB6uK09GQCNI,Social Distortion,58,285276,'pop punk', 'punk', 'skate punk',,,,,,,,,,,,,,,,
6IXxyuP3QA8yla9rF1on6b,Soeur Sourire,22,1125,,,,,,,,,,,,,,,,,,,
4IzkuUevCR7evTUwixiu25,Solo Lucci,49,8083,,,,,,,,,,,,,,,,,,,
1lPSXeZw9i7js7PdFJXEJI,Sonicflood,35,22371,'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship',,,,,,,,,,,,,,
71lGEtP9qYXDsSXjfexTqO,Sonny & Cher,54,103183,'adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll',,,,,,,,,,
3gdIwZY6Q3RXhDteYr4ZvC,Sophie B. Hawkins,50,32134,'lilith', 'new wave pop', 'pop rock',,,,,,,,,,,,,,,,
02da1vDJ2hWqfK7aJL6SJm,Soul Asylum,58,196517,'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock',,,,,,,,,,,,,
296LotOmbj7eOX7r9l46fK,Soul For Real,52,170947,'boy band', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary',,,,,,,,,,,,,
2sIx6SmAMw9IBySG3Uj0jf,Soul II Soul,52,77352,'acid house', 'disco', 'funk', 'hip house', 'post-disco', 'quiet storm', 'urban contemporary',,,,,,,,,,,,
6159IBm5gLPwG4BcJXseXc,Soulfly,54,224388,'alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'latin metal', 'metal', 'nu metal', 'rap metal', 'rap rock',,,,,,,,,,
5xUf6j4upBrXZPg6AI4MRK,Soundgarden,70,1520344,'alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'post-grunge', 'rock',,,,,,,,,,,
0a0l3QVhfMwQNAO4wPAmP9,Sounds Of Blackness,38,12079,'gospel', 'new jack swing', 'quiet storm', 'urban contemporary',,,,,,,,,,,,,,,
3NZE8jDD2cCzd4vUyZ5CQQ,Spacehog,48,30451,'alternative rock', 'britpop', 'glam rock', 'pop rock', 'post-grunge',,,,,,,,,,,,,,
53CQUfjaBNRwV2nFro1nac,Twilight Sparkle,51,2530,,,,,,,,,,,,,,,,,,,
4TqmaFJYM8SvuhrunxpmT3,Spice 1,50,109147,'dirty south rap', 'g funk', 'gangster rap', 'hip hop', 'hyphy', 'rap', 'west coast rap', 'west coast trap',,,,,,,,,,,
0uq5PttqEjj3IH1bzwcrXF,Spice Girls,70,959083,'dance pop', 'europop', 'girl group', 'pop', 'pop rock',,,,,,,,,,,,,,
2PSiyldxmJze7xiqbz658m,Spin Doctors,62,185035,'alternative rock', 'pop rock', 'post-grunge', 'rock',,,,,,,,,,,,,,,
5fbhwqYYh4YwUoEs582mq5,The Spinners,62,248376,'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul',,,,,,,,,,,,
1xVWSPiw5B0OduIC0DSu3V,Delta Spirit,47,82627,'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'new americana', 'piano rock', 'stomp and holler',,,,,,,,,,
2JXDwIo5HsiwTcTPQytrZ8,Sponge,46,34507,'alternative rock', 'grunge', 'pop rock', 'post-grunge',,,,,,,,,,,,,,,
1Be36RHAlqJpfUt3tsmUQD,Spyro Gyra,45,62908,'jazz funk', 'jazz fusion', 'smooth jazz',,,,,,,,,,,,,,,,
6Jrj26oAY96EEC2lqC6fua,Squeeze,53,102047,'art rock', 'dance rock', 'jangle pop', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'pub rock', 'rock',,,,,,,,,,
0LIll5i3kwo5A3IDpipgkS,Squirrel Nut Zippers,43,38816,'swing',,,,,,,,,,,,,,,,,,
7fTcs8dn9y6XuB2IqZMzBq,SR-71,47,48242,'pop punk',,,,,,,,,,,,,,,,,,
6rxiUsSvkn5yTs1kfuV8Le,St. Lunatics,38,49123,'dirty south rap', 'southern hip hop',,,,,,,,,,,,,,,,,
5daXMUbrPh8oX9Nd4CnToG,Stabbing Westward,44,61221,'alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rap metal',,,,,,,,,,,,
5QjWgYDeKNP2iPHTdTttnG,Stacie Orrico,49,108294,'candy pop', 'dance pop', 'europop', 'post-teen pop',,,,,,,,,,,,,,,
5KDIH2gF0VpelTqyQS7udb,Staind,67,1045730,'alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock',,,,,,,,,,,,,
0FMucZsEnCxs5pqBjHjIc8,Stan Getz,65,170810,'adult standards', 'bebop', 'bossa nova', 'cool jazz', 'jazz', 'jazz saxophone', 'latin jazz', 'vocal jazz',,,,,,,,,,,
2mBoEYescv3YHDG5rH6uKd,Stanley Jordan,29,11884,'jazz fusion', 'jazz guitar',,,,,,,,,,,,,,,,,
6W9OZQ862LR0HM76QQJJY3,Starpoint,36,16312,'funk', 'post-disco',,,,,,,,,,,,,,,,,
4r8b3Hr0AMhzhAg75le0Gx,Stars On 45,43,12950,,,,,,,,,,,,,,,,,,,
7JDSHlDdVTo7aZKdQZ53Vf,Static-X,60,449859,'alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rap metal', 'rap rock',,,,,,,,,,,
5PSWc8Y94zFsAtZlTe7ipI,The Statler Brothers,49,64613,'country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country', 'western swing',,,,,,,,,,,
6UL7BodGc5iVmQGlMwHR0g,Steel Pulse,58,264293,'dancehall', 'dub', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae', 'uk reggae',,,,,,,,,,,,
0ecbvwhuhiEAWOLHlRXpqD,STEELHEART,45,85678,'glam metal', 'hard rock', 'sleaze rock',,,,,,,,,,,,,,,,
6P7H3ai06vU1sGvdpBwDmE,Steely Dan,68,601480,'album rock', 'art rock', 'blues-rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock',,,,,,,
0PcIlEZa7rreM7729ot05g,Stephanie Mills,51,169712,'classic soul', 'disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary',,,,,,,,,
3JhRHqCi8HEzkJVWt19LtN,Stephen Bishop,51,55238,'adult standards', 'folk rock', 'mellow gold', 'soft rock',,,,,,,,,,,,,,,
4WlSvDKaq1PA2Nr7cCIPxX,Stephen Stills,54,86606,'art rock', 'blues-rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'traditional folk',,,,,
1WRM9i067hd2ujxxi8FI3m,Steppenwolf,65,463504,'album rock', 'blues-rock', 'classic canadian rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'southern rock',,,,,,,,
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,81,2657884,'big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house',,,,,,,,,,,,,
2UBTfUoLI07iRqGeUrwhZh,Steve Earle,58,122182,'alternative country', 'country rock', 'folk', 'heartland rock', 'outlaw country', 'rock', 'roots rock', 'singer-songwriter', 'texas country', 'traditional country', 'traditional folk',,,,,,,,
6eGXFEwOdfD1dIPyu6c5cG,Steve Green,46,30730,'christian music', 'christian relaxative', 'worship',,,,,,,,,,,,,,,,
0iYwcf0XreyCAswJOJMOII,Steve Holy,45,17670,'contemporary country', 'country', 'country road', 'modern country rock',,,,,,,,,,,,,,,
1Bd4UVlqlaKEXYRG3wgrCK,Steve Martin,43,29265,'comedy', 'comic', 'progressive bluegrass',,,,,,,,,,,,,,,,
6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,67,794573,'album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock',,,,,,
5xQKoGD7Ql92fWd1uWwKkf,Steve Perry,55,160826,'album rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock',,,,,,,,,,,,,,
32Jb1X3wSmmoHj2epZReZA,Steve Vai,52,216938,'instrumental rock', 'metal guitar', 'neo classical metal', 'progressive metal',,,,,,,,,,,,,,,
45S8rtgQSxj1a0tzCNhSeD,Steve Wariner,48,49798,'country', 'country gospel', 'country rock', 'nashville sound', 'traditional country',,,,,,,,,,,,,,
5gxynDEKwNDgxGJmJjZyte,Steve Winwood,62,276088,'album rock', 'art rock', 'classic rock', 'dance rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock', 'symphonic rock',,,,
3vcFXwLEUdfWMu7gTQKyot,Steven Curtis Chapman,53,177486,'anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship',,,,,,,,,,,,,
6V7pNWhlJpD0s0bMdB1PU9,Stevie B,50,69707,'freestyle',,,,,,,,,,,,,,,,,,
7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,65,404760,'album rock', 'heartland rock', 'mellow gold', 'rock',,,,,,,,,,,,,,,
5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,65,1018136,'album rock', 'blues', 'blues-rock', 'classic rock', 'electric blues', 'instrumental rock', 'modern blues', 'rock', 'southern rock', 'texas blues',,,,,,,,,
