,external_urls,genres,href,id,images,name,popularity,type,uri,followers_2
1306,{'spotify': 'https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS'},"['contemporary country', 'country road']",https://api.spotify.com/v1/artists/718COspgdWOnwOFpJHRZHS,718COspgdWOnwOFpJHRZHS,"[{'height': 640, 'url': 'https://i.scdn.co/image/d3a4728d883da393f53451a43dfebdd5e40a332b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/9481b9d9290471293b9b09f17200ff6d8ac83920', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/30d8c44e487707d8f937783c8e929fe6356339e5', 'width': 160}]",Luke Combs,79,artist,spotify:artist:718COspgdWOnwOFpJHRZHS,578195
1307,{'spotify': 'https://open.spotify.com/artist/3z3g65U7mmyyBmmDfsQK9x'},"['g funk', 'gangster rap', 'hyphy', 'west coast rap']",https://api.spotify.com/v1/artists/3z3g65U7mmyyBmmDfsQK9x,3z3g65U7mmyyBmmDfsQK9x,"[{'height': 640, 'url': 'https://i.scdn.co/image/6e99ab070a1b93e4cd46163b97ed1efe32136cd6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/7117352fee6b603bffb1964511364cffea8bc1cc', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/000ee32b326dbade733c1ee0571d8b14adc85cb0', 'width': 64}]",Luniz,61,artist,spotify:artist:3z3g65U7mmyyBmmDfsQK9x,75934
1308,{'spotify': 'https://open.spotify.com/artist/5pZE9tgrhmIGWAsJZ7YxNK'},"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",https://api.spotify.com/v1/artists/5pZE9tgrhmIGWAsJZ7YxNK,5pZE9tgrhmIGWAsJZ7YxNK,"[{'height': 243, 'url': 'https://i.scdn.co/image/48d26533b76259661aa8ff9857dff075757039ac', 'width': 341}, {'height': 143, 'url': 'https://i.scdn.co/image/fdc288348bf4134e61124a3d3016663c55f2f8f9', 'width': 200}, {'height': 46, 'url': 'https://i.scdn.co/image/dceed2f2d03ba2eca9e6e5d0a798b6cbc134eac5', 'width': 64}]",Luny Tunes,62,artist,spotify:artist:5pZE9tgrhmIGWAsJZ7YxNK,339919
1309,{'spotify': 'https://open.spotify.com/artist/01QTIT5P1pFP3QnnFSdsJf'},"['conscious hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",https://api.spotify.com/v1/artists/01QTIT5P1pFP3QnnFSdsJf,01QTIT5P1pFP3QnnFSdsJf,"[{'height': 640, 'url': 'https://i.scdn.co/image/3dc24b4e5b47c80ff3614aa20ebc4fcfc39e5b65', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/10714a0f2a1679d0333162cd52705f0ab67aa442', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/1c3f6de8178ac97e6f04c171fe4f40774f0e1aec', 'width': 160}]",Lupe Fiasco,72,artist,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,1002830
1310,{'spotify': 'https://open.spotify.com/artist/1EcRE2Nnqg2spdn2otakhg'},"['alternative pop', 'lilith']",https://api.spotify.com/v1/artists/1EcRE2Nnqg2spdn2otakhg,1EcRE2Nnqg2spdn2otakhg,"[{'height': 665, 'url': 'https://i.scdn.co/image/50dc852633c5903cda783fd5f00ce6ee0266cc9d', 'width': 999}, {'height': 426, 'url': 'https://i.scdn.co/image/28a0189320e12d161ccdb5f94f61d2940efe6715', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/83ffade5f1245a57f38cf9dd71d2373bb0f7399f', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/87e069f0a5b375bed28d39cdd9cc1495132cf72a', 'width': 64}]",Luscious Jackson,37,artist,spotify:artist:1EcRE2Nnqg2spdn2otakhg,20943
1311,{'spotify': 'https://open.spotify.com/artist/19y5MFBH7gohEdGwKM7QsP'},"['disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",https://api.spotify.com/v1/artists/19y5MFBH7gohEdGwKM7QsP,19y5MFBH7gohEdGwKM7QsP,"[{'height': 1241, 'url': 'https://i.scdn.co/image/742bf7eab080245961f80541c89a3c85061ff389', 'width': 1000}, {'height': 794, 'url': 'https://i.scdn.co/image/4ff891c35a51b007373ca84eb3a40b275f4542be', 'width': 640}, {'height': 248, 'url': 'https://i.scdn.co/image/40b6717718b681db4963bd9fd9f244d9e435ebbb', 'width': 200}, {'height': 79, 'url': 'https://i.scdn.co/image/b1e8bf0242eec5b53724be9a76bf161a82e31686', 'width': 64}]",Luther Vandross,65,artist,spotify:artist:19y5MFBH7gohEdGwKM7QsP,752280
1312,{'spotify': 'https://open.spotify.com/artist/33C3ByGk9NCrjTIXr6npqf'},"['hip pop', 'neo soul', 'new jack swing', 'r&b', 'southern hip hop', 'urban contemporary']",https://api.spotify.com/v1/artists/33C3ByGk9NCrjTIXr6npqf,33C3ByGk9NCrjTIXr6npqf,"[{'height': 563, 'url': 'https://i.scdn.co/image/b7a956f146db241a7bbbb1a45737feca3b7c0472', 'width': 1000}, {'height': 360, 'url': 'https://i.scdn.co/image/1198ba7d15260c2882fe72e5c227ee74e2636e86', 'width': 640}, {'height': 113, 'url': 'https://i.scdn.co/image/1df29943729c9f924e40d1cee25d1a122a29ba85', 'width': 200}, {'height': 36, 'url': 'https://i.scdn.co/image/6fe221a112cadc2f66cd6eed1b5e60cd99f664fa', 'width': 64}]",Lyfe Jennings,52,artist,spotify:artist:33C3ByGk9NCrjTIXr6npqf,462321
1313,{'spotify': 'https://open.spotify.com/artist/33C3ByGk9NCrjTIXr6npqf'},"['hip pop', 'neo soul', 'new jack swing', 'r&b', 'southern hip hop', 'urban contemporary']",https://api.spotify.com/v1/artists/33C3ByGk9NCrjTIXr6npqf,33C3ByGk9NCrjTIXr6npqf,"[{'height': 563, 'url': 'https://i.scdn.co/image/b7a956f146db241a7bbbb1a45737feca3b7c0472', 'width': 1000}, {'height': 360, 'url': 'https://i.scdn.co/image/1198ba7d15260c2882fe72e5c227ee74e2636e86', 'width': 640}, {'height': 113, 'url': 'https://i.scdn.co/image/1df29943729c9f924e40d1cee25d1a122a29ba85', 'width': 200}, {'height': 36, 'url': 'https://i.scdn.co/image/6fe221a112cadc2f66cd6eed1b5e60cd99f664fa', 'width': 64}]",Lyfe Jennings,52,artist,spotify:artist:33C3ByGk9NCrjTIXr6npqf,462321
1314,{'spotify': 'https://open.spotify.com/artist/0zlJDQgqnr9AocrH9gs1Es'},"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",https://api.spotify.com/v1/artists/0zlJDQgqnr9AocrH9gs1Es,0zlJDQgqnr9AocrH9gs1Es,"[{'height': 667, 'url': 'https://i.scdn.co/image/ffa6405f1d8fec27531700d4c8d6bb5784a21c28', 'width': 1000}, {'height': 427, 'url': 'https://i.scdn.co/image/b2125e753f06ad04b5b768c5bab086736ae0b1e6', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/abf935e34a6c1ca01366b55bacbc37abe71a6a3e', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/225354d43b7bb57f1aa68cb98b773d657abff145', 'width': 64}]",Lyle Lovett,51,artist,spotify:artist:0zlJDQgqnr9AocrH9gs1Es,68978
1315,{'spotify': 'https://open.spotify.com/artist/502FY8XQYRxClWgolQ3Hf2'},"['country gospel', 'cowboy western', 'nashville sound', 'traditional country']",https://api.spotify.com/v1/artists/502FY8XQYRxClWgolQ3Hf2,502FY8XQYRxClWgolQ3Hf2,"[{'height': 1000, 'url': 'https://i.scdn.co/image/a4ff65a58d6d1f4ac851d4895f8164c79df463ff', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/0a18635bf396e54da2db857ead38425d427e5f76', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/6c6a6ec719391d6a914d7d514b8071a75db4b89e', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/d9e520fff1ca374b98358ef88190c48cdc7aebb0', 'width': 64}]",Lynn Anderson,47,artist,spotify:artist:502FY8XQYRxClWgolQ3Hf2,43569
1316,{'spotify': 'https://open.spotify.com/artist/4MVyzYMgTwdP7Z49wAZHx0'},"['album rock', 'blues-rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']",https://api.spotify.com/v1/artists/4MVyzYMgTwdP7Z49wAZHx0,4MVyzYMgTwdP7Z49wAZHx0,"[{'height': 667, 'url': 'https://i.scdn.co/image/dce90ea7db620f12daa82d49a7015836fa1988ec', 'width': 1000}, {'height': 427, 'url': 'https://i.scdn.co/image/b8868b57a9cfc342a9ff9dd21260835544f018b9', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/70be7edc345112efbb96e1870dea59616222e91a', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/75dc14c6f4feacee03da7c335c49190fb49a52fb', 'width': 64}]",Lynyrd Skynyrd,74,artist,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,1553766
1317,{'spotify': 'https://open.spotify.com/artist/0QJIPDAEDILuo8AIq3pMuU'},"['dance pop', 'escape room', 'new rave', 'pop']",https://api.spotify.com/v1/artists/0QJIPDAEDILuo8AIq3pMuU,0QJIPDAEDILuo8AIq3pMuU,"[{'height': 640, 'url': 'https://i.scdn.co/image/31ef1aaf80f623deaeda9c8d5a4074b7f8b34516', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f6f94b8063350e59fc51acdc42391d416b60e7d5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/aa279ce259072a3f820739d10779c4561656090c', 'width': 160}]",M.I.A.,68,artist,spotify:artist:0QJIPDAEDILuo8AIq3pMuU,707821
1318,{'spotify': 'https://open.spotify.com/artist/6HX8AbXUFaYRtlqKb4CCo0'},"['bubblegum pop', 'nashville sound', 'traditional country']",https://api.spotify.com/v1/artists/6HX8AbXUFaYRtlqKb4CCo0,6HX8AbXUFaYRtlqKb4CCo0,"[{'height': 810, 'url': 'https://i.scdn.co/image/12f942c6eeca62dff58738c8958ca3a9cf473b03', 'width': 1000}, {'height': 518, 'url': 'https://i.scdn.co/image/b3423800d491af062d3971da6f2e9ddd93d745b4', 'width': 640}, {'height': 162, 'url': 'https://i.scdn.co/image/3d7f9f371db44ca29865d9cae58e1e0d2145261a', 'width': 200}, {'height': 52, 'url': 'https://i.scdn.co/image/e5e1c8ab2e6589fe8e63dbee54509b2e91cff96f', 'width': 64}]",Mac Davis,38,artist,spotify:artist:6HX8AbXUFaYRtlqKb4CCo0,13028
1319,{'spotify': 'https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U'},"['pop rap', 'rap']",https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U,4LLpKhyESsyAXpc4laK94U,"[{'height': 640, 'url': 'https://i.scdn.co/image/ed63d93ec5348edc9cdf85c97179bbc78cd57292', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/fc5a96c07e5405d083bdce4da9e23990a3e6002f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/67a39ada83e4dc3e4690e361e9dc91dd702ea2ee', 'width': 160}]",Mac Miller,90,artist,spotify:artist:4LLpKhyESsyAXpc4laK94U,2678746
1320,{'spotify': 'https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX'},"['hip hop', 'pop rap', 'rap']",https://api.spotify.com/v1/artists/6TIYQ3jFPwQSRmorSezPxX,6TIYQ3jFPwQSRmorSezPxX,"[{'height': 640, 'url': 'https://i.scdn.co/image/643d89d8acfded4c23ec37e4a65403a7a7a02b39', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/bb5281a25dac235b8632595d44994610b651fcc8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/67f0e4ca9a5dba6b8497c88c38f1e7b36e71dd8e', 'width': 160}]",Machine Gun Kelly,82,artist,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,1235317
1321,{'spotify': 'https://open.spotify.com/artist/3USpNaxpX1iNqNnQWqg9ob'},"['chicano rap', 'dirty south rap', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'west coast rap', 'west coast trap']",https://api.spotify.com/v1/artists/3USpNaxpX1iNqNnQWqg9ob,3USpNaxpX1iNqNnQWqg9ob,"[{'height': 723, 'url': 'https://i.scdn.co/image/8c2d565aef07726d000e91a76105ca86bd415b32', 'width': 1000}, {'height': 463, 'url': 'https://i.scdn.co/image/4aed47e43ba9188a8c5bd99a931e0d846b2856ac', 'width': 640}, {'height': 145, 'url': 'https://i.scdn.co/image/c02c372dc9244f9752856fb1e31fbccfd176e9df', 'width': 200}, {'height': 46, 'url': 'https://i.scdn.co/image/c4b3d0a440991144706d47c3371681091454954d', 'width': 64}]",Mack 10,57,artist,spotify:artist:3USpNaxpX1iNqNnQWqg9ob,198811
1322,{'spotify': 'https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY'},['pop rap'],https://api.spotify.com/v1/artists/3JhNCzhSMTxs9WLGJJxWOY,3JhNCzhSMTxs9WLGJJxWOY,"[{'height': 640, 'url': 'https://i.scdn.co/image/548c808ed49b59bf73155e0e4de76f74406a778e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/04cbb38931436ebef28c5be46007d8c7a37b799c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/df658d6ffaf00d9e9d6c2f2bd64cfccdd50f1c6a', 'width': 160}]",Macklemore,79,artist,spotify:artist:3JhNCzhSMTxs9WLGJJxWOY,1123994
1323,{'spotify': 'https://open.spotify.com/artist/5BcAKTbp20cv7tC5VqPFoC'},"['dance pop', 'pop rap']",https://api.spotify.com/v1/artists/5BcAKTbp20cv7tC5VqPFoC,5BcAKTbp20cv7tC5VqPFoC,"[{'height': 640, 'url': 'https://i.scdn.co/image/aa77c545af000003e22621637813e2e7c65c4203', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/02b156507da36da44d7b838c325285452dffa9a6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/89c1341da3c66efd71ecb0494fe8c4a5dad3c1aa', 'width': 160}]",Macklemore & Ryan Lewis,76,artist,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,2235264
1324,{'spotify': 'https://open.spotify.com/artist/4ylR3zwA0zaapAu94fktwa'},"['neo soul', 'pop rock', 'soul']",https://api.spotify.com/v1/artists/4ylR3zwA0zaapAu94fktwa,4ylR3zwA0zaapAu94fktwa,"[{'height': 751, 'url': 'https://i.scdn.co/image/af7feccb96cf6bca206640ee36cc47761fae93de', 'width': 1000}, {'height': 480, 'url': 'https://i.scdn.co/image/5276ee44fc91a393ab6aca3373a36c027be01d64', 'width': 639}, {'height': 150, 'url': 'https://i.scdn.co/image/79ca17ce6ee2ed6472c8289a7807e16da372f4a0', 'width': 200}, {'height': 48, 'url': 'https://i.scdn.co/image/f252f0c67786c1479c1e4e5b4a2449bee5a44892', 'width': 64}]",Macy Gray,64,artist,spotify:artist:4ylR3zwA0zaapAu94fktwa,322271
1325,{'spotify': 'https://open.spotify.com/artist/0T7JQxpy1Li93vLNirbv0Z'},"['alternative metal', 'alternative rock', 'blues-rock', 'grunge', 'nu metal', 'post-grunge', 'rock']",https://api.spotify.com/v1/artists/0T7JQxpy1Li93vLNirbv0Z,0T7JQxpy1Li93vLNirbv0Z,"[{'height': 128, 'url': 'https://i.scdn.co/image/1e30ffa1b0abce432e9598f2f7746fe65ac22b9c', 'width': 198}, {'height': 41, 'url': 'https://i.scdn.co/image/b3367400bcc21b641d606125205aceecf596ac16', 'width': 64}]",Mad Season,52,artist,spotify:artist:0T7JQxpy1Li93vLNirbv0Z,173128
1326,{'spotify': 'https://open.spotify.com/artist/7nXyULtoL8k7wP9l6kg8Ef'},"['adult standards', 'christmas', 'lounge', 'soul', 'vocal jazz']",https://api.spotify.com/v1/artists/7nXyULtoL8k7wP9l6kg8Ef,7nXyULtoL8k7wP9l6kg8Ef,"[{'height': 640, 'url': 'https://i.scdn.co/image/01b5f4f501f075085f00f80206e6a2ae1dfea183', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/5dd16643a5bf453527880e735f387c2f6e02970b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/0f8c6cccbd8adbdb6e4146a37a9821f37a31b5fc', 'width': 160}]",Madeleine Peyroux,63,artist,spotify:artist:7nXyULtoL8k7wP9l6kg8Ef,201347
1327,{'spotify': 'https://open.spotify.com/artist/6tbjWDEIzxoDsBA1FuhfPW'},"['dance pop', 'pop', 'pop rock']",https://api.spotify.com/v1/artists/6tbjWDEIzxoDsBA1FuhfPW,6tbjWDEIzxoDsBA1FuhfPW,"[{'height': 640, 'url': 'https://i.scdn.co/image/19cf1c640fdaf39577fa07ad111d51cb1bc78216', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0e2737b07949ad91a689acd7edfa4631613e8931', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/408765573cde251d3a3867ebf9768db45052f2fb', 'width': 160}]",Madonna,77,artist,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,2506527
1328,{'spotify': 'https://open.spotify.com/artist/3Ao7NH7lRyQAeKQg2mlTcO'},"['art rock', 'canterbury scene', 'instrumental rock', 'jazz funk', 'jazz fusion', 'progressive rock', 'symphonic rock']",https://api.spotify.com/v1/artists/3Ao7NH7lRyQAeKQg2mlTcO,3Ao7NH7lRyQAeKQg2mlTcO,"[{'height': 675, 'url': 'https://i.scdn.co/image/d47e45e354175b3b5fe5ae35f65df69028b298d3', 'width': 1000}, {'height': 432, 'url': 'https://i.scdn.co/image/1e3aa83765963ac83586c83a6b2d99818fa8ddb5', 'width': 640}, {'height': 135, 'url': 'https://i.scdn.co/image/2ff9ae05478ab2bed8e252c1e66f184a3e5b0d91', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/8a7b77835c24a819d64dfefbc97db7e4fa7b2c64', 'width': 64}]",Mahavishnu Orchestra,39,artist,spotify:artist:3Ao7NH7lRyQAeKQg2mlTcO,47759
1329,{'spotify': 'https://open.spotify.com/artist/738wLrAtLtCtFOLvQBXOXp'},"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'tropical house']",https://api.spotify.com/v1/artists/738wLrAtLtCtFOLvQBXOXp,738wLrAtLtCtFOLvQBXOXp,"[{'height': 640, 'url': 'https://i.scdn.co/image/ceb94ba9f97a679040d13e4446bd25a70fe53518', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/adf919900f17a1121860a9f87e65cf482f16f1ae', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/93aadf3fd8e6d7e2002d5fdec9a8a0d6e624e0c7', 'width': 160}]",Major Lazer,82,artist,spotify:artist:738wLrAtLtCtFOLvQBXOXp,4826853
1330,{'spotify': 'https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh'},"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",https://api.spotify.com/v1/artists/1ZwdS5xdxEREPySFridCfh,1ZwdS5xdxEREPySFridCfh,"[{'height': 1000, 'url': 'https://i.scdn.co/image/fdb2382075f400ca2f2fbddaebb93add82ca8f32', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/e92cf49011e4c26f736cd479b0b64cb08f1b52c6', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/0334d2f0cd1eb65f81831c4ddf4a0b249479564c', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/c9baaaa56cc3e4c1b5b60e09632ba8b78ff52abd', 'width': 64}]",2Pac,81,artist,spotify:artist:1ZwdS5xdxEREPySFridCfh,4746703
1331,{'spotify': 'https://open.spotify.com/artist/7okwEbXzyT2VffBmyQBWLz'},"['latin', 'latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol']",https://api.spotify.com/v1/artists/7okwEbXzyT2VffBmyQBWLz,7okwEbXzyT2VffBmyQBWLz,"[{'height': 640, 'url': 'https://i.scdn.co/image/51c9a4f97f5b64868ca0ad925b497212d3d5456f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/26c7358dec3059fa2a683ffc7cccf96742cc367d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/7de2c73354c98a78b74b82be529f71268a0fad8f', 'width': 160}]",Maná,77,artist,spotify:artist:7okwEbXzyT2VffBmyQBWLz,3391079
1332,{'spotify': 'https://open.spotify.com/artist/2LJxr7Pt3JnP60eLxwbDOu'},"['dance pop', 'hollywood', 'movie tunes', 'neo mellow', 'post-teen pop']",https://api.spotify.com/v1/artists/2LJxr7Pt3JnP60eLxwbDOu,2LJxr7Pt3JnP60eLxwbDOu,"[{'height': 1237, 'url': 'https://i.scdn.co/image/5a3a63fce85a26e6dfc35d82be9c03324c8bbcf7', 'width': 1000}, {'height': 791, 'url': 'https://i.scdn.co/image/af88838ca948f0c5df990b5ed9e5af672426e72b', 'width': 640}, {'height': 247, 'url': 'https://i.scdn.co/image/fe714852437436d4d3229f2c45dffe9fd5551bef', 'width': 200}, {'height': 79, 'url': 'https://i.scdn.co/image/8d37e5242b49e0fb57c5fdc1e11e6b6221a580f1', 'width': 64}]",Mandy Moore,66,artist,spotify:artist:2LJxr7Pt3JnP60eLxwbDOu,291708
1333,{'spotify': 'https://open.spotify.com/artist/2utNxkLhreF1oIfO8kQT3q'},"['album rock', 'art rock', 'british blues', 'classic rock', 'hard rock', 'progressive rock', 'symphonic rock']",https://api.spotify.com/v1/artists/2utNxkLhreF1oIfO8kQT3q,2utNxkLhreF1oIfO8kQT3q,"[{'height': 1041, 'url': 'https://i.scdn.co/image/43e2b884e693ec6445077048755d9af01050d1b2', 'width': 1000}, {'height': 667, 'url': 'https://i.scdn.co/image/52a076c606b2f0b123c20590a42171d492904790', 'width': 640}, {'height': 208, 'url': 'https://i.scdn.co/image/cad9686e21a0d773ed944b8621ac35928573fd50', 'width': 200}, {'height': 67, 'url': 'https://i.scdn.co/image/29258e7346a5649715478b21dab6ddb438af3091', 'width': 64}]",Manfred Mann's Earth Band,58,artist,spotify:artist:2utNxkLhreF1oIfO8kQT3q,123046
1334,{'spotify': 'https://open.spotify.com/artist/2dogRElUKV20C2khRHqjRc'},"['a cappella', 'adult standards', 'vocal jazz']",https://api.spotify.com/v1/artists/2dogRElUKV20C2khRHqjRc,2dogRElUKV20C2khRHqjRc,"[{'height': 640, 'url': 'https://i.scdn.co/image/52705234c1cc2a1b07f70128aa189e8aab8be650', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/709a6cd2b8703aede4e427e6ffe56ffbbebc0659', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a274aef1900f0fde8f35bd2eb90607fe8a355a66', 'width': 160}]",The Manhattan Transfer,46,artist,spotify:artist:2dogRElUKV20C2khRHqjRc,29597
1335,{'spotify': 'https://open.spotify.com/artist/0EeHVtSdrYibpGDVHjWEpe'},['christmas'],https://api.spotify.com/v1/artists/0EeHVtSdrYibpGDVHjWEpe,0EeHVtSdrYibpGDVHjWEpe,"[{'height': 608, 'url': 'https://i.scdn.co/image/128cfabcb84304bf4c29cb12c74e3d91d68b574f', 'width': 610}, {'height': 199, 'url': 'https://i.scdn.co/image/1f948d21dfe29fce4e883f878800166fd782c8df', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/47c7ff73ece273297e6b320465e8335d6c55337c', 'width': 64}]",Mannheim Steamroller,41,artist,spotify:artist:0EeHVtSdrYibpGDVHjWEpe,31556
1336,{'spotify': 'https://open.spotify.com/artist/4l2d1CRNjXgG4RBoA89Kle'},"['adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge', 'operatic pop']",https://api.spotify.com/v1/artists/4l2d1CRNjXgG4RBoA89Kle,4l2d1CRNjXgG4RBoA89Kle,"[{'height': 637, 'url': 'https://i.scdn.co/image/90d376b719218e0dd68fbddd620fedb8ebf283d6', 'width': 640}, {'height': 298, 'url': 'https://i.scdn.co/image/1005f7b2d9584ee7e25d152a26510f1abd130f82', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/86537a65f90dfc862e12e018c643327ed5c7e5f8', 'width': 64}]",Mantovani,48,artist,spotify:artist:4l2d1CRNjXgG4RBoA89Kle,27021
1337,{'spotify': 'https://open.spotify.com/artist/0bygw4YfrraeRWR6j9HydK'},"['christian relaxative', 'worship']",https://api.spotify.com/v1/artists/0bygw4YfrraeRWR6j9HydK,0bygw4YfrraeRWR6j9HydK,"[{'height': 640, 'url': 'https://i.scdn.co/image/8c893c552ce144116345c67de09a188e778c8cf3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/a1f652b63632211790748fe465c1dec0affc7a5e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c0321c73f8c7307ba9e498765b1a80c4625f94a3', 'width': 160}]",Maranatha! Instrumental,49,artist,spotify:artist:0bygw4YfrraeRWR6j9HydK,12793
1338,{'spotify': 'https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6'},"['latin', 'latin pop', 'salsa', 'tropical']",https://api.spotify.com/v1/artists/4wLXwxDeWQ8mtUIRPxGiD6,4wLXwxDeWQ8mtUIRPxGiD6,"[{'height': 1000, 'url': 'https://i.scdn.co/image/be9cd13d7e82b17dffcc817c690cb4871a45a168', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/d0dfb2248f07256004718ef0cabae943dcb72a41', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/f120236ca9f1929f4db0ee2b9b931608536f686f', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/ab663ca3539b844b63c7e52deda8ae77ccc33a50', 'width': 64}]",Marc Anthony,78,artist,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,2469259
1339,{'spotify': 'https://open.spotify.com/artist/2C8mKwk3z5DtqLcSwUdYJ9'},['mellow gold'],https://api.spotify.com/v1/artists/2C8mKwk3z5DtqLcSwUdYJ9,2C8mKwk3z5DtqLcSwUdYJ9,"[{'height': 968, 'url': 'https://i.scdn.co/image/8c3fb78204682cf872ce922c00970307fc708a4d', 'width': 1000}, {'height': 620, 'url': 'https://i.scdn.co/image/0e5778ec4e7e51fc73c261f62aa76f791baea186', 'width': 640}, {'height': 194, 'url': 'https://i.scdn.co/image/8fda26f9c773ff11daf5c01e64a2a540b4b3cdbd', 'width': 200}, {'height': 62, 'url': 'https://i.scdn.co/image/1b57c525d23798d6fc6af42988d87d64d8463b41', 'width': 64}]",Marc Cohn,56,artist,spotify:artist:2C8mKwk3z5DtqLcSwUdYJ9,38014
1340,{'spotify': 'https://open.spotify.com/artist/3tJnB0s6c3oXPq1SCCavnd'},"['grupera', 'latin', 'latin pop', 'regional mexican']",https://api.spotify.com/v1/artists/3tJnB0s6c3oXPq1SCCavnd,3tJnB0s6c3oXPq1SCCavnd,"[{'height': 640, 'url': 'https://i.scdn.co/image/059dd7cf8cbe758b4e17fc47f1ac420f36846dd3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/3f21b9c9cfb6341b150fddbc22aecb1ac8bd8e8a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/cb54b8a66ddb716bae5f227e778a0a437a2eb632', 'width': 160}]",Marco Antonio Solís,73,artist,spotify:artist:3tJnB0s6c3oXPq1SCCavnd,1127564
