,s_artist_id,name,popularity,followers
1082,0sA93wBoY7nJUE8dSrOZay,Keith Green,42,40698.0
1083,2ODUxmFxJSyvGiimNhMHbO,Johnny Winter,48,194587.0
1084,5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,67,1066058.0
1085,3SRJWVa6lZnqRHOyAHmDrX,Jon B.,56,417466.0
1086,50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,74,704121.0
1087,6h2bWHWTJL38N8dqocVaif,Jon Bon Jovi,57,742802.0
1088,4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,72,560602.0
1089,10n1KB2sjTrGdyuC83y8jW,Jon Secada,59,73058.0
1090,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1214645.0
1091,5gl2M2G5Dn5XTEW30iMMoD,Jonathan Butler,43,18453.0
1092,5hW4L92KnC6dX9t7tYM4Ve,Joni Mitchell,64,436387.0
1093,5rX1EodZfwxmW4fQX2Caot,Jonny Lang,49,121017.0
1094,2AEcSFddxmvXT0A7rBwyVL,Jordan Knight,32,30985.0
1095,2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,67,930413.0
1096,7K78lVZ8XzkjfRSI7570FF,José Feliciano,60,115011.0
1097,1456WwI15Lm9CktCzkLZvm,Josh Gracin,52,97209.0
1098,6cXMpsP9x0SH4kFfMyVezF,Josh Groban,66,336327.0
1099,7vCtweS8UVAXTyau2j0rDT,Josh Turner,67,1027393.0
1100,2VrP5BkyzDhY43dWMlaYjD,Joshua Kadison,44,11890.0
1101,7bvcQXJHkFiN1ppIN3q4fi,Joss Stone,61,629339.0
1102,0rvjqX7ttXeg3mTy8Xscbt,Journey,75,1607906.0
1103,7s6c1gQXQCakbFxmgKAQDV,Juanita Bynum,39,49000.0
1104,2tRsMl4eGxwoNabM08Dm4I,Judas Priest,68,1177152.0
1105,5yzE49FicYiSxN61oaxkNn,Judy Collins,49,64297.0
1106,0hItVPjwJLVZrFqOyIsxPf,Judy Garland,50,82332.0
1107,6Uh8uJyN9g7oFjDK16nJgb,Juelz Santana,66,267414.0
1108,4L1z1IcfK7lbqx8izGHaw5,Juice Newton,50,50711.0
1109,4Tvos0a5rRrBu4Oodu5f79,Julian Lennon,39,25401.0
1110,5sXhYkm9PpLn5R70U2T6Ba,Julie Roberts,39,64179.0
1111,4etuCZVdP8yiNPn4xf0ie5,Julio Iglesias,68,506888.0
1112,3r0OeTcOw37N9juMYyyw39,Junior M.A.F.I.A.,51,96510.0
1113,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,90,25135168.0
1114,30e8DmahrEamvLbFRPdWmk,Justin Moore,66,786942.0
1115,31TPClRtHm23RisEBtV3X7,Justin Timberlake,83,6986484.0
1116,0rG0AZBscc8S8q1ahIsasI,Juvenile,61,388290.0
1117,05RZIdfz59ZW2FvFuwnmNK,K-Ci & JoJo,61,522255.0
1118,6W1BHDF0T4a4KYcSwzD586,k.d. lang,55,111644.0
1119,0MMNJf1JrxeSFE2pcpX50b,K.T. Oslin,37,38689.0
1120,23H1ellgs9wxOBx2V0fkao,K7,41,10474.0
1121,70kkdajctXSbqSMJbQO424,Kacey Musgraves,68,334283.0
1122,1Ts4PBN5v68vkqWVs6bYL2,Kane & Abel,26,27305.0
1123,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,77,923905.0
1124,2hl0xAkS2AIRAu23TVMBG1,Kansas,68,552132.0
1125,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,8503366.0
1126,1LsXqDdYVyONhrjAORENbu,Kaoma,53,19114.0
1127,1ZIMtrSe8sINPurERT4tRa,Karla Bonoff,38,8807.0
1128,5lJBrQQ88JjskJmJeVKX4F,Karyn White,44,116337.0
1129,1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,62,375228.0
1130,7ndzHjxbErIwvwnEUewMWe,Kathy Mattea,40,39963.0
1131,6jJ0s89eD6GaHleKKya26X,Katy Perry,83,11239179.0
1132,5QieUEtijtUF3ABBp5JVYP,Keali'i Reichel,44,13089.0
1133,53A0W3U0s8diEn9RhXQhVz,Keane,72,1214419.0
1134,6iDaoPZVgxrTkndDCisX8F,Keb' Mo',55,111817.0
1135,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,83,1780631.0
1136,4AgQTHagFdBq8VL791lSXz,Keith Anderson,57,146934.0
1137,2bwR166mSJEJrYJqfyust3,Keith Murray,48,67878.0
1138,08avsqaGIlK2x3i2Cu7rKH,Keith Richards,46,107713.0
1139,2r09Inibex3C4ZNTUVSG3m,Keith Sweat,61,656742.0
1140,0u2FHSq3ln94y5Q57xazwf,Keith Urban,75,2678276.0
1141,5l0XyfQLHoWFvINcSaSrSx,Keith Washington,39,90063.0
1142,0bc7dhY6YXL35m1G0jVwuW,Keith Whitley,55,137141.0
1143,0KWcq2E8ejxp78jdfpCd4K,KeKe Wyatt,49,262923.0
1144,0IF46mUS8NXjgHabxk2MCM,Kelis,65,231547.0
1145,021hNAnkFIbyFyL97br6NB,Kellie Pickler,48,367025.0
1146,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,76,3857518.0
1147,49FeZO3eSrJs7oH7lYLU1r,Kelly Price,51,351542.0
1148,3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,70,1530675.0
1149,3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,73,466424.0
1150,1f2e3RQf7LHOum8NU61q0R,Kem,53,308877.0
1151,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,90,10785823.0
1152,3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,76,2102614.0
1153,6I3M904Y9IwgDjrQ9pANiB,Kenny G,64,383517.0
1154,1UjTUqWfGkof4L5HO5NmzP,Kenny Lattimore,47,144369.0
1155,3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,69,283188.0
1156,4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,66,542936.0
1157,0WjkBDqno4HbjwNDqyMgVa,Kenny Rogers & The First Edition,38,5729.0
1158,1riHqX633Kup3mJAw8WR8p,Kenny Wayne Shepherd,54,120625.0
1159,2QA4wAiQbu9hqN5lq2oVdg,Kent Henry,35,4762.0
1160,2sgj794K3UaW1ApX28ZUhY,The Kentucky Headhunters,45,64648.0
1161,63wjoROpeh5f11Qm93UiJ1,Keri Hilson,66,866393.0
1162,6LqNN22kT3074XbTVUrhzX,Kesha,78,3885320.0
1163,1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,79,1883840.0
1164,1GaBsp1ICIp1e6udgE7fba,Kevin Lyttle,57,41814.0
1165,3DS0TGQThT1YDO41N3viID,Kevin Sharp,32,18235.0
1166,1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,67,1314485.0
1167,6LuN9FCkKOj5PcnpouEgny,Khalid,95,3234651.0
1168,3q7isf09BuwXLyR2khBs60,Khia,52,62176.0
1169,7mldB9nEb6VC2cUj7EcgFw,Kid 'N Play,32,76959.0
1170,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,78,2657780.0
1171,6KZDXtSj0SzGOV705nNeh3,Kid Ink,76,1886760.0
1172,7dOBabd5O4CvKrg4iriHTM,Kid Rock,70,597136.0
1173,1Vvvx45Apu6dQqwuZQxtgW,Kidz Bop Kids,69,279606.0
1174,37394IP6uhnjIpsawpMu4l,Killswitch Engage,67,778425.0
1175,5PN2aHIvLEM98XIorsPMhE,Kim Carnes,62,77055.0
1176,7M1FPw29m5FbicYzS2xdpi,King Crimson,49,129260.0
1177,2YFKPea38AMhGqGSqkFF1Q,Kingdom Come,40,28475.0
1178,2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,78,3492298.0
1179,3qtcbDvdIgQOXkPbtRvBaQ,The Kingston Trio,39,29517.0
1180,2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore,66,562631.0
1181,4akybxRTGHJZ1DXjLhJ1qu,Kirk Franklin,65,419968.0
1182,07XSN3sPlIlB2L2XNcTwJw,KISS,72,2747342.0
1183,0ImEDe9tW5n4pxHOK39zIc,Kittie,42,94778.0
1184,45KpBChrKYWhTlU6N57ofu,Kix,44,73428.0
1185,2wh5Qu35PjDbJBqAv65RGa,Klymaxx,42,85977.0
1186,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,85,3634069.0
1187,46lnlnlU0dXTDpoAUmH6Qx,Lou Bega,63,42046.0
1188,3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,66,734733.0
1189,2RE8NwNxsOyuNZDD0jRxHP,Kool Moe Dee,57,71903.0
1190,3RNrq3jvMZxD9ZyoOZbQOD,Korn,74,2520634.0
1191,53B8dEQzmtefvkdCAkO0YR,Krayzie Bone,58,96102.0
1192,0vYQRW5LIDeYQOccTviQNX,Kris Kristofferson,57,180654.0
1193,4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,77,47667.0
1194,4YveAIZNQZBiWbt7iWsvCa,Krokus,48,84347.0
1195,2gINJ8xw86xawPyGvx1bla,KRS-One,58,250468.0
1196,5zzrJD2jXrE9dZ1AklRFcL,KT Tunstall,61,182718.0
1197,5yoZYhT8x7DXiFl0srkXLQ,Kurt Carr & The Kurt Carr Singers,43,48415.0
1198,3lLT23km6QvzYCojCXAYtX,Kutless,54,170254.0
1199,23fqKkggKUBHNkbKtXEls4,Kygo,87,3717104.0
1200,4qBgvVog0wzW75IQ48mU7v,KYLE,78,622764.0
1201,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,69,657558.0
1202,22TEmHXBBLjTec2LOAuMdS,L.A. Guns,46,134522.0
1203,5P53Exo01miUunItQyR2La,L.T.D.,45,122969.0
1204,488v7rQzthLNK22r0UvMie,La Bouche,58,71186.0
1205,32WkQRZEVKSzVAAYqukAEA,Lady Antebellum,69,2171845.0
1206,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,82,5695941.0
1207,0nCiidE5GgDrc5kWN3NZgZ,"Emerson, Lake & Palmer",52,308954.0
1208,74lTWE4DqbFU3Vn8z4uH72,Lakeside,44,100959.0
1209,3JFsVIxOn7STeilPICkkB2,Lamb of God,65,732372.0
1210,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,84,6977690.0
1211,2tn388eKIoCPIo5roQtT41,Lari White,20,6532.0
1212,0KzlJXg6A3NVSCkRjecKnS,Larry Gatlin & The Gatlin Brothers,34,17542.0
1213,6lUcc15t11bnaPr2qOuFs2,Larry Graham,39,17942.0
1215,4463nfFMmK1cwAWBQDwT5e,Laura Branigan,60,125234.0
1216,40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle,76,522610.0
1217,2Mu5NfyYm8n5iTomuKAEHl,Ms. Lauryn Hill,71,1029806.0
1218,2GMH35k5oLCjzYpn5HbaD8,Lawrence Welk,39,5888.0
1219,2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,62,399331.0
1220,1CFCsEqKrCyvAFKOATQHiW,Lecrae,70,682096.0
1221,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,80,5759957.0
1222,738OS3zrCO782uDiUN9pet,Lee Ann Womack,55,246300.0
1223,5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,71,819741.0
1224,3g229vTyhsdwm9SO2p1FPL,Lee Greenwood,44,17986.0
1225,2MyNAoQL07EABerr6yhoT4,Leif Garrett,33,7965.0
1226,6oMfS8fHX0CyDwRptywVjr,Len,53,3702.0
1227,5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,73,1284117.0
1228,5VcrwzYyoX3WUTbkaqcIvN,Lenny Williams,38,25178.0
1229,04LIHk1SobiQwt2tlupoAV,Leo Sayer,54,97468.0
1230,3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,75,634734.0
1231,7hYKC5uBED0V5rpKQkqgQ5,Leon Redbone,34,10575.0
1232,6r1Xmz7YUD4z0VRUoGm8XN,Leon Russell,50,95294.0
1233,5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,73,1349685.0
1234,5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,68,986710.0
1235,1EyK0glCKdNVaKjVxFOHCD,LeToya Luckett,47,170763.0
1236,0G7OYsWptjRzVFT1AxP8TS,Levert,47,224386.0
1237,1FizW0swe8ODtXvEOHXbHX,LFO,47,18177.0
1238,5PokPZn11xzZXyXSfnvIM3,Lifehouse,68,935783.0
1239,1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,76,950024.0
1240,3wyVrVrFCkukjdVIdirGVY,Lil Pump,88,4224617.0
1241,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,90,4986275.0
1242,55Aa2cqylxrFIXC767Z865,Lil Wayne,88,6643131.0
1243,4Q5sPmM8j4SpMqL4UA1DtS,Lil' Flip,55,191663.0
1244,5tth2a3v0sWwV1C7bApBdX,Lil' Kim,68,470593.0
1245,2AXQzJRDvlJrq0fiVAnRy8,Lil' Romeo,21,2310.0
1246,12mkoe71zJDWs4j0rCeXGR,Lil' Troy,50,23139.0
1247,13saZpZnCDWOI9D4IJhp1f,Lily Allen,72,1132121.0
1248,165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,73,2142566.0
1249,1sXbwvCQLGZnaH0Jp2HTVc,Linda Ronstadt,61,215082.0
1250,4vRSocKbGh7PsQrYRDVMEF,Lindsay Lohan,46,364521.0
1251,378dH6EszOLFShpRzAQkVM,Lindsey Stirling,70,1200382.0
1252,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,86,10123705.0
1253,3gMaNLQm7D9MornNILzdSl,Lionel Richie,70,904507.0
1254,0lwRI7lvmlRY5DiA5Xa6wQ,Lipps Inc.,57,26372.0
1255,1vgjN6nIPNKiiQGE9PtzTT,Lisa Lisa & Cult Jam,48,98671.0
1256,1TMMyiSsNzmRiZCAkVLVb2,Lisa Loeb,47,64425.0
1257,1JZsGhTI51A9ybuQZO07wf,Lisa Marie Presley,40,9319.0
1258,2jS7I1u7BpgWT9ssG62Zr1,Lisa Stansfield,61,209572.0
1259,5mgr0FFpvy267wKVAYg8qp,Lit,59,115521.0
1260,77tBvvyd6SD4Y9Um1xcbxP,Lita Ford,50,127224.0
1261,3CygdxquGHurS7f9LjNLkv,Little Big Town,66,1188225.0
1262,0ZIwOAzDuGPspzK7yiTc4S,Little Feat,57,132378.0
1263,6clbbhnIqpHnqxwtOWcilg,Little River Band,61,245571.0
1264,5CCf77sKGlTdfIiIDaVScj,Little Texas,49,142860.0
1265,3SgHzT552wy2W8pNLaLk24,Hillsong Worship,77,996693.0
1266,6Uhp7WA6sjm5ZL6Xz561de,Living Colour,53,132456.0
1267,2LXeJdQVcFkhkWydphLI74,Liz Phair,50,54318.0
1268,3lQpSzdPxoF1FYk7ilbe37,Liza Minnelli,43,59486.0
1269,1Xfmvd48oOhEWkscWyEbh9,Lloyd,67,934108.0
1270,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks,65,442408.0
1271,3sgFRtyBnxXD5ESfmbK4dl,LMFAO,67,2839101.0
1272,7emRV8AluG3d4e5T0DZiK9,Loggins & Messina,55,115860.0
1273,4xRYI6VqpkE3UwrDrAZL8L,Logic,86,2881294.0
1274,6KGtF9AY87c2R0KilZtw2h,London Beat,18,1335.0
1275,3PfJE6ebCbCHeuqO4BfNeA,London Philharmonic Orchestra,67,213946.0
1276,3qbnxnvUqR14MJ9g8QwZJK,Lonestar,61,459748.0
1277,163tK9Wjr9P9DmM0AVK7lm,Lorde,79,3665276.0
1278,1FE0rls8gfQT3laAeRYNgl,Loretta Lynn,55,217433.0
1279,0khzcQ6PQU5a6dl1Qss3pt,Lorrie Morgan,45,126423.0
1280,0fdpJLsenUo15X3dPPWJSR,Los Angeles De Charly,61,211708.0
1281,16kOCiqZ1auY4sokSeZuKf,Los Bukis,69,613973.0
1282,6OWapcJm9xd55ci9CYbAuT,Los Lobos,56,57286.0
1283,4aSEmLLxLX9wR5aLMllOKj,Los Lonely Boys,48,37250.0
1284,3YbOSxo85kla7RID8ugnW3,Los Temerarios,69,729343.0
1285,3hYtANQYrE6pd2PbtEyTIy,Los Tigres Del Norte,71,838023.0
1286,014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,69,456079.0
1287,0OtigLoCgLYvXnMxbE5qH5,Lost Boyz,45,83317.0
1288,7KnaZr690xW0sCihF9Z8oP,lostprophets,49,110563.0
1289,1zJBFCev9UwOMcrZsLi2od,Lou Rawls,50,57384.0
1290,42TFhl7WlMRXiNqzSrnzPL,Lou Reed,65,728806.0
1291,19eLuQmk9aCobbVDHc6eek,Louis Armstrong,71,1550182.0
1292,52lBOxCxbJg0ttXEW9CQpW,Louis Prima,64,71308.0
1293,09mvgMBvJkxarNIDGdwPWg,Love and Rockets,45,57101.0
1294,457yGSZecENoIuNWelRHhH,The Love Unlimited Orchestra,46,25916.0
1295,2CLVPk9FcywjClBcTvWPkT,Loverboy,57,228190.0
1296,7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,57,139052.0
1297,1J3nCyJ2KtGhh9JuywOrVD,LSG,48,202345.0
1298,0Y8KmFkKOgJybpVobn1onU,Luciano Pavarotti,64,272382.0
1299,60ht0hWRy1yjUDfNsLuHuP,Lucinda Williams,54,93675.0
1300,0OUXTnqjvTg4iZ7Lhq6vv7,Lucy Pearl,48,53597.0
1301,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,77,1484331.0
1302,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,85,1950849.0
1303,25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,77,990852.0
1304,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,78,3192142.0
1305,718COspgdWOnwOFpJHRZHS,Luke Combs,79,578195.0
1306,3z3g65U7mmyyBmmDfsQK9x,Luniz,61,75934.0
1307,5pZE9tgrhmIGWAsJZ7YxNK,Luny Tunes,62,339919.0
1308,01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,72,1002830.0
1309,1EcRE2Nnqg2spdn2otakhg,Luscious Jackson,37,20943.0
1310,19y5MFBH7gohEdGwKM7QsP,Luther Vandross,65,752280.0
1311,33C3ByGk9NCrjTIXr6npqf,Lyfe Jennings,52,462321.0
1312,33C3ByGk9NCrjTIXr6npqf,Lyfe Jennings,52,462321.0
1313,0zlJDQgqnr9AocrH9gs1Es,Lyle Lovett,51,68978.0
1314,502FY8XQYRxClWgolQ3Hf2,Lynn Anderson,47,43569.0
1315,4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,74,1553766.0
1316,0QJIPDAEDILuo8AIq3pMuU,M.I.A.,68,707821.0
1317,6HX8AbXUFaYRtlqKb4CCo0,Mac Davis,38,13028.0
1318,4LLpKhyESsyAXpc4laK94U,Mac Miller,90,2678746.0
1319,6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,82,1235317.0
1320,3USpNaxpX1iNqNnQWqg9ob,Mack 10,57,198811.0
1321,3JhNCzhSMTxs9WLGJJxWOY,Macklemore,79,1123994.0
1322,5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,76,2235264.0
1323,4ylR3zwA0zaapAu94fktwa,Macy Gray,64,322271.0
1324,0T7JQxpy1Li93vLNirbv0Z,Mad Season,52,173128.0
1325,7nXyULtoL8k7wP9l6kg8Ef,Madeleine Peyroux,63,201347.0
1326,6tbjWDEIzxoDsBA1FuhfPW,Madonna,77,2506527.0
1327,3Ao7NH7lRyQAeKQg2mlTcO,Mahavishnu Orchestra,39,47759.0
1328,738wLrAtLtCtFOLvQBXOXp,Major Lazer,82,4826853.0
1329,1ZwdS5xdxEREPySFridCfh,2Pac,81,4746703.0
1330,7okwEbXzyT2VffBmyQBWLz,Maná,77,3391079.0
1331,2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,66,291708.0
1332,2utNxkLhreF1oIfO8kQT3q,Manfred Mann's Earth Band,58,123046.0
1333,2dogRElUKV20C2khRHqjRc,The Manhattan Transfer,46,29597.0
1334,0EeHVtSdrYibpGDVHjWEpe,Mannheim Steamroller,41,31556.0
1335,4l2d1CRNjXgG4RBoA89Kle,Mantovani,48,27021.0
1336,0bygw4YfrraeRWR6j9HydK,Maranatha! Instrumental,49,12793.0
1337,4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,78,2469259.0
1338,2C8mKwk3z5DtqLcSwUdYJ9,Marc Cohn,56,38014.0
1339,3tJnB0s6c3oXPq1SCCavnd,Marco Antonio Solís,73,1127564.0
1340,7AQzXO3NPNQsI7oNu5rC3r,Marcy Playground,56,133941.0
1341,6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,78,249592.0
1342,2VUiF0VFkXzB0DLg9AzrqT,Maria Muldaur,37,7465.0
1343,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,78,3492606.0
1344,2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,73,1685684.0
1345,20s0P9QLxGqKuCsGwFsp7w,Mario,70,1141716.0
1346,6umNMJq7B8UdOVmwPV6PRL,Mario Lanza,38,15753.0
1347,4BIQA9vRkqXEnA2twmq7mU,Mario Winans,59,31232.0
1348,2cNV8vNe2fPFf6OfGOBbSS,Mark Chesnutt,56,200026.0
1349,0FI0kxP0BWurTz8cB8BBug,Mark Knopfler,63,417001.0
1350,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,81,435086.0
1351,0dlwjJe4kg9TgOMN184bJF,Mark Wills,54,115577.0
1352,4046bnFxFJdLEtG7F2qXaV,Marky Mark And The Funky Bunch,45,35084.0
1353,5FfOHwMq8lTiUBwvBocv2d,Marlo Thomas,19,202.0
1354,04gDigrS5kc9YWfZHwBETP,Maroon 5,91,13214658.0
1355,75U40yZLLPglFgXbDVnmVs,The Mars Volta,53,268646.0
1356,40enFxfEXXsEXKOt1vgx0k,Martika,49,56367.0
1357,3P33qFNGBVXl86yQYWspFj,Martina McBride,58,478339.0
1358,0Xi59sEw38vRvwleSAVqoo,Marty Robbins,60,120947.0
1359,3OyGv7XUYQwQgECYSzJhyO,Marty Stuart,48,37041.0
1360,3koiLjNrgRTNbOwViDipeA,Marvin Gaye,75,2471728.0
1361,1VN38ZSdtQnHLa8PfTTKZD,Marvin Hamlisch,37,2632.0
1362,5r0KYGxdIZEHZ6z6XbkVbo,Marvin Sapp,55,211652.0
1363,0qAmeOULjwn04k6jMMeDyr,Mary Chapin Carpenter,48,65815.0
1364,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,71,1579171.0
1365,7vRMMs8yrKf4PKUpUllMkr,Mary Jane Girls,47,86953.0
1366,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,71,1579171.0
1367,1wiBLzTI7z9RUwEpNPdFT6,Mase,67,256629.0
1368,7zICaxnDB9ZprDSiFpvbbW,Master P,56,315833.0
1369,3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,69,992641.0
1370,5eyMzR1hYiEZtN2c9ly2kw,Matisyahu,63,449747.0
1371,4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson,61,209159.0
1372,2idymNTKUdnTxforkb12Mw,Matthew Sweet,45,27042.0
1373,3aTuTR5Nf6pVW3837q2ZL7,Maxi Priest,50,73615.0
1374,2AOt5htsbtyaHd5Eq3kl3j,Maxwell,62,684308.0
1375,3WfJ1OtrWI7RViX9DMyEGy,Mayday Parade,67,806353.0
1376,6T4kUHIlszpj944ZXR3yNw,Maynard Ferguson,40,26294.0
1377,37w38cCSGgKLdayTRjna4W,Mazzy Star,61,252791.0
1378,4fbyGOEjViyE97W58eGEgU,MC Ren,54,133945.0
1379,7dnB1wSxbYa8CejeVg98hz,Meat Loaf,63,308232.0
1380,2h9yQhKyqOMex3QFMVeq7F,Meat Puppets,47,82273.0
1381,4MptlUxSUHf2QAW9JMrv4W,Meco,27,2395.0
1382,20sxb77xiYeusSH8cVdatc,Meek Mill,80,2262066.0
1383,1Yox196W7bzVNZI7RBaPnf,Megadeth,69,1683687.0
1384,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,80,6324195.0
1385,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,72,3352211.0
1386,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,72,3352211.0
1387,01Ppu7N8uYJI8SAONo2YZA,Melissa Etheridge,54,155736.0
1388,78udmCDNaDu5jqfVnBqwia,Melissa Manchester,45,45538.0
1389,4jWzNq3sdzSpqn7BnzvIKn,Memphis Bleek,46,106245.0
1390,0f3EsoviYnRKTkmayI3cux,Men At Work,67,378446.0
1391,34PLzyi7CdXUekiLHYyqXq,Men Without Hats,54,39712.0
1392,6APm8EjxOHSYM5B4i3vT3q,MercyMe,65,658630.0
1393,2QmLFuIDtNDmmJY3OtvinN,Meredith Brooks,54,34398.0
1394,2ptmyXoL7poH6Zq62h1QT9,Merle Haggard,61,415505.0
1395,0DLAUCjsXu9E1Pj28NTZZq,Merle Haggard & Willie Nelson,6,444.0
1396,2ye2Wgw4gimLv2eAKyk1NB,Metallica,83,8140214.0
1397,4VmEWwd8y9MCLwexFMdpwt,Method Man,68,627311.0
1398,0eW7AwywGyTxfkvMQDGQ19,Method man e redman,0,3.0
1399,0AnjaOjAt53Ej9223SQv2p,Methods of Mayhem,28,7348.0
1400,2mknvtcck8i82nKxDPDibv,MFSB,44,21634.0
1401,0SwO7SWeDHJijQ3XNS7xEE,MGMT,74,1266777.0
1402,2d9xPZQzgCr6ObcDkUmjLu,Mia X,40,50010.0
1403,6YHEMoNPbcheiWS2haGzkn,Michael Bolton,66,480608.0
1404,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,76,2685854.0
1405,35ufIa5SJNtsQMIKrQeYfN,Michael Card,43,18541.0
1406,5fRiVl9fyhUEZhcpMyIxUG,Michael Crawford,43,11574.0
1407,0AVE7rDx4X9w0pW1XlN1om,Michael Franks,50,52891.0
1408,6KzAnKswHOUCX8xiEudD7K,Michael Henderson,36,15718.0
1409,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,86,6746418.0
1410,4jL1usPiGDK8TD46zJP4gu,Michael Martin Murphey,41,8172.0
1411,4KZxfeurWrt7s1zsGwY9SW,Michael J. Mc Donald,0,11.0
1412,2LvhyFvUCDJ7gFuEBOcrM8,Michael Nyman,55,121763.0
1413,5SOL8Hz0JUmgBWHggBQ5Kz,Michael Peterson,33,12888.0
1414,5aBxFPaaGk9204ssHUvXWN,Michael W. Smith,61,199299.0
1415,4D0WfOUqTzqKysXt33VL3j,Michel'le,41,68659.0
1416,5rScKX1Sh1U67meeUyTGwk,Michelle Branch,60,251700.0
1417,3d2pb1dHTm8b61zAGVUVvO,Mick Jagger,53,141764.0
1418,5kFY4Bv5VRSBsM6CUYBoTC,Mickey Gilley,44,55736.0
1419,6w6OUqDUOPDvEHY85kbJRE,Mickey Mouse,41,5101.0
1420,72KyoXzp0NOQij6OcmZUxk,Midnight Oil,59,278191.0
1421,0KMLfCXYb3Dhf1hLpu8cVd,Midnight Star,45,140482.0
1422,5uYXMC13cIUulobh204QuK,The Mighty Mighty Bosstones,55,130820.0
1423,6oMuImdp5ZcFhWP0ESe6mG,Migos,87,7289037.0
1424,360IAlyVv4PCEVjgyMZrxK,Miguel,83,1896627.0
1425,2yTUYhIf8fxptTIy3KLuJD,Mike & The Mechanics,60,161876.0
1426,07VmOvmuBp9G0gb8BTrpn0,Mike Jones,57,112713.0
1427,562Od3CffWedyz2BbeYWVn,Mike Oldfield,59,226439.0
1428,0kbYTNQb4Pb1rPbbaF0pT4,Miles Davis,65,1394618.0
1429,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,80,6809923.0
1430,3NkUVbGU8HjV9CqzfmtwMa,Miley Cyrus as Hannah Montana,15,1439.0
1431,1hzfo8twXdOegF3xireCYs,Milky Chance,73,989743.0
